"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/29/2019 12:30:00","HUD VL",61758,27.13,2.44,0.00
"05/29/2019 12:30:00","LONGIL",61762,27.78,3.08,-0.01
"05/29/2019 12:30:00","MHK VL",61756,25.27,0.59,0.00
"05/29/2019 12:30:00","MILLWD",61759,27.40,2.72,0.00
"05/29/2019 12:30:00","N.Y.C.",61761,27.64,2.96,0.00
"05/29/2019 12:30:00","NORTH",61755,24.09,-0.59,0.00
"05/29/2019 12:30:00","NPX",61845,26.61,1.93,0.00
"05/29/2019 12:30:00","O H",61846,22.90,-1.78,0.00
"05/29/2019 12:30:00","PJM",61847,25.37,0.69,0.00
"05/29/2019 12:30:00","WEST",61752,23.51,-1.18,-0.02
"05/29/2019 12:35:00","CAPITL",61757,26.75,1.70,0.00
"05/29/2019 12:35:00","CENTRL",61754,25.20,0.15,0.00
"05/29/2019 12:35:00","DUNWOD",61760,27.80,2.76,0.00
"05/29/2019 12:35:00","GENESE",61753,24.12,-0.93,0.00
"05/29/2019 12:35:00","H Q",61844,24.42,-0.63,0.00
"05/29/2019 12:35:00","HUD VL",61758,27.55,2.50,0.00
"05/29/2019 12:35:00","LONGIL",61762,28.18,3.13,0.00
"05/29/2019 12:35:00","MHK VL",61756,25.65,0.60,0.00
"05/29/2019 12:35:00","MILLWD",61759,27.83,2.78,0.00
"05/29/2019 12:35:00","N.Y.C.",61761,28.05,3.00,0.00
"05/29/2019 12:35:00","NORTH",61755,24.44,-0.60,0.00
"05/29/2019 12:35:00","NPX",61845,27.00,1.95,0.00
"05/29/2019 12:35:00","O H",61846,23.24,-1.80,0.00
"05/29/2019 12:35:00","PJM",61847,25.75,0.70,0.00
"05/29/2019 12:35:00","WEST",61752,23.84,-1.20,0.00
"05/29/2019 12:40:00","CAPITL",61757,26.82,1.71,0.00
"05/29/2019 12:40:00","CENTRL",61754,25.24,0.13,0.00
"05/29/2019 12:40:00","DUNWOD",61760,27.90,2.79,0.00
"05/29/2019 12:40:00","GENESE",61753,24.13,-0.98,0.00
"05/29/2019 12:40:00","H Q",61844,24.49,-0.63,0.00
"05/29/2019 12:40:00","HUD VL",61758,27.62,2.51,0.00
"05/29/2019 12:40:00","LONGIL",61762,28.29,3.16,-0.01
"05/29/2019 12:40:00","MHK VL",61756,25.71,0.60,0.00
"05/29/2019 12:40:00","MILLWD",61759,27.90,2.79,0.00
"05/29/2019 12:40:00","N.Y.C.",61761,28.15,3.04,0.00
"05/29/2019 12:40:00","NORTH",61755,24.51,-0.60,0.00
"05/29/2019 12:40:00","NPX",61845,27.10,1.98,0.00
"05/29/2019 12:40:00","O H",61846,23.26,-1.86,0.00
"05/29/2019 12:40:00","PJM",61847,25.79,0.68,0.00
"05/29/2019 12:40:00","WEST",61752,23.83,-1.28,0.00
"05/29/2019 12:45:00","CAPITL",61757,27.71,1.76,0.00
"05/29/2019 12:45:00","CENTRL",61754,26.10,0.16,0.00
"05/29/2019 12:45:00","DUNWOD",61760,28.82,2.88,0.00
"05/29/2019 12:45:00","GENESE",61753,24.95,-0.99,0.00
"05/29/2019 12:45:00","H Q",61844,25.29,-0.65,0.00
"05/29/2019 12:45:00","HUD VL",61758,28.56,2.62,0.00
"05/29/2019 12:45:00","LONGIL",61762,29.18,3.24,0.00
"05/29/2019 12:45:00","MHK VL",61756,26.56,0.62,0.00
"05/29/2019 12:45:00","MILLWD",61759,28.82,2.88,0.00
"05/29/2019 12:45:00","N.Y.C.",61761,29.08,3.14,0.00
"05/29/2019 12:45:00","NORTH",61755,25.29,-0.65,0.00
"05/29/2019 12:45:00","NPX",61845,27.99,2.05,0.00
"05/29/2019 12:45:00","O H",61846,24.07,-1.87,0.01
"05/29/2019 12:45:00","PJM",61847,26.70,0.75,-0.01
"05/29/2019 12:45:00","WEST",61752,24.71,-1.27,-0.04
"05/29/2019 12:50:00","CAPITL",61757,27.71,1.76,0.00
"05/29/2019 12:50:00","CENTRL",61754,26.04,0.10,0.00
"05/29/2019 12:50:00","DUNWOD",61760,28.82,2.88,0.00
"05/29/2019 12:50:00","GENESE",61753,24.88,-1.06,0.00
"05/29/2019 12:50:00","H Q",61844,25.29,-0.65,0.00
"05/29/2019 12:50:00","HUD VL",61758,28.56,2.62,0.00
"05/29/2019 12:50:00","LONGIL",61762,29.18,3.24,0.00
"05/29/2019 12:50:00","MHK VL",61756,26.54,0.60,0.00
"05/29/2019 12:50:00","MILLWD",61759,28.82,2.88,0.00
"05/29/2019 12:50:00","N.Y.C.",61761,29.08,3.14,0.00
"05/29/2019 12:50:00","NORTH",61755,25.32,-0.62,0.00
"05/29/2019 12:50:00","NPX",61845,27.99,2.05,0.00
"05/29/2019 12:50:00","O H",61846,23.94,-2.00,0.00
"05/29/2019 12:50:00","PJM",61847,26.59,0.65,0.00
"05/29/2019 12:50:00","WEST",61752,24.54,-1.40,0.00
"05/29/2019 12:55:00","CAPITL",61757,30.76,1.93,0.00
"05/29/2019 12:55:00","CENTRL",61754,28.97,0.14,0.00
"05/29/2019 12:55:00","DUNWOD",61760,31.99,3.17,0.00
"05/29/2019 12:55:00","GENESE",61753,27.70,-1.12,0.00
"05/29/2019 12:55:00","H Q",61844,28.10,-0.72,0.00
"05/29/2019 12:55:00","HUD VL",61758,31.71,2.88,0.00
"05/29/2019 12:55:00","LONGIL",61762,32.34,3.52,-0.01
"05/29/2019 12:55:00","MHK VL",61756,29.51,0.69,0.00
"05/29/2019 12:55:00","MILLWD",61759,31.99,3.17,0.00
"05/29/2019 12:55:00","N.Y.C.",61761,32.25,3.43,0.00
"05/29/2019 12:55:00","NORTH",61755,28.13,-0.69,0.00
"05/29/2019 12:55:00","NPX",61845,31.07,2.25,0.00
"05/29/2019 12:55:00","O H",61846,26.69,-2.13,0.00
"05/29/2019 12:55:00","PJM",61847,29.57,0.75,0.00
"05/29/2019 12:55:00","WEST",61752,27.35,-1.47,0.00
"05/29/2019 13:00:00","CAPITL",61757,26.70,1.65,0.00
"05/29/2019 13:00:00","CENTRL",61754,25.17,0.13,0.00
"05/29/2019 13:00:00","DUNWOD",61760,27.78,2.73,0.00
"05/29/2019 13:00:00","GENESE",61753,24.07,-0.98,0.00
"05/29/2019 13:00:00","H Q",61844,24.44,-0.60,0.00
"05/29/2019 13:00:00","HUD VL",61758,27.53,2.48,0.00
"05/29/2019 13:00:00","LONGIL",61762,28.10,3.05,0.00
"05/29/2019 13:00:00","MHK VL",61756,25.65,0.60,0.00
"05/29/2019 13:00:00","MILLWD",61759,27.78,2.73,0.00
"05/29/2019 13:00:00","N.Y.C.",61761,28.05,3.00,0.00
"05/29/2019 13:00:00","NORTH",61755,24.47,-0.58,0.00
"05/29/2019 13:00:00","NPX",61845,26.93,1.88,0.00
"05/29/2019 13:00:00","O H",61846,23.19,-1.85,0.00
"05/29/2019 13:00:00","PJM",61847,25.70,0.65,0.00
"05/29/2019 13:00:00","WEST",61752,23.77,-1.28,0.00
"05/29/2019 13:05:00","CAPITL",61757,20.74,1.23,0.00
"05/29/2019 13:05:00","CENTRL",61754,19.61,0.10,0.00
"05/29/2019 13:05:00","DUNWOD",61760,21.66,2.15,0.00
"05/29/2019 13:05:00","GENESE",61753,18.79,-0.72,0.00
"05/29/2019 13:05:00","H Q",61844,19.04,-0.47,0.00
"05/29/2019 13:05:00","HUD VL",61758,21.44,1.93,0.00
"05/29/2019 13:05:00","LONGIL",61762,21.89,2.38,0.00
"05/29/2019 13:05:00","MHK VL",61756,19.98,0.47,0.00
"05/29/2019 13:05:00","MILLWD",61759,21.66,2.15,0.00
"05/29/2019 13:05:00","N.Y.C.",61761,23.31,2.36,-1.44
"05/29/2019 13:05:00","NORTH",61755,19.06,-0.45,0.00
"05/29/2019 13:05:00","NPX",61845,20.93,1.42,0.00
"05/29/2019 13:05:00","O H",61846,18.09,-1.42,0.00
"05/29/2019 13:05:00","PJM",61847,20.00,0.49,0.00
"05/29/2019 13:05:00","WEST",61752,18.54,-0.97,0.00
"05/29/2019 13:10:00","CAPITL",61757,20.96,1.24,0.00
"05/29/2019 13:10:00","CENTRL",61754,19.81,0.10,0.00
"05/29/2019 13:10:00","DUNWOD",61760,21.90,2.19,0.00
"05/29/2019 13:10:00","GENESE",61753,18.99,-0.73,0.00
"05/29/2019 13:10:00","H Q",61844,19.22,-0.49,0.00
"05/29/2019 13:10:00","HUD VL",61758,21.70,1.99,0.00
"05/29/2019 13:10:00","LONGIL",61762,22.16,2.44,0.00
"05/29/2019 13:10:00","MHK VL",61756,20.19,0.47,0.00
"05/29/2019 13:10:00","MILLWD",61759,21.90,2.19,0.00
"05/29/2019 13:10:00","N.Y.C.",61761,23.47,2.40,-1.35
"05/29/2019 13:10:00","NORTH",61755,19.24,-0.47,0.00
"05/29/2019 13:10:00","NPX",61845,21.17,1.46,0.00
"05/29/2019 13:10:00","O H",61846,18.28,-1.44,0.00
"05/29/2019 13:10:00","PJM",61847,20.23,0.51,0.00
"05/29/2019 13:10:00","WEST",61752,18.73,-0.99,0.00
"05/29/2019 13:15:00","CAPITL",61757,21.08,1.27,0.00
"05/29/2019 13:15:00","CENTRL",61754,19.93,0.12,0.00
"05/29/2019 13:15:00","DUNWOD",61760,21.97,2.16,0.00
"05/29/2019 13:15:00","GENESE",61753,19.10,-0.71,0.00
"05/29/2019 13:15:00","H Q",61844,19.34,-0.48,0.00
"05/29/2019 13:15:00","HUD VL",61758,21.77,1.96,0.00
"05/29/2019 13:15:00","LONGIL",61762,22.25,2.44,0.00
"05/29/2019 13:15:00","MHK VL",61756,20.29,0.47,0.00
"05/29/2019 13:15:00","MILLWD",61759,21.97,2.16,0.00
"05/29/2019 13:15:00","N.Y.C.",61761,23.24,2.38,-1.05
"05/29/2019 13:15:00","NORTH",61755,19.34,-0.48,0.00
"05/29/2019 13:15:00","NPX",61845,21.26,1.45,0.00
"05/29/2019 13:15:00","O H",61846,18.42,-1.39,0.00
"05/29/2019 13:15:00","PJM",61847,20.35,0.54,0.00
"05/29/2019 13:15:00","WEST",61752,18.92,-0.91,-0.02
"05/29/2019 13:20:00","CAPITL",61757,22.21,1.34,0.00
"05/29/2019 13:20:00","CENTRL",61754,20.98,0.10,0.00
"05/29/2019 13:20:00","DUNWOD",61760,23.15,2.28,0.00
"05/29/2019 13:20:00","GENESE",61753,20.08,-0.79,0.00
"05/29/2019 13:20:00","H Q",61844,20.38,-0.50,0.00
"05/29/2019 13:20:00","HUD VL",61758,22.92,2.05,0.00
"05/29/2019 13:20:00","LONGIL",61762,23.44,2.57,0.00
"05/29/2019 13:20:00","MHK VL",61756,21.38,0.50,0.00
"05/29/2019 13:20:00","MILLWD",61759,23.15,2.28,0.00
"05/29/2019 13:20:00","N.Y.C.",61761,24.40,2.53,-0.99
"05/29/2019 13:20:00","NORTH",61755,20.40,-0.48,0.00
"05/29/2019 13:20:00","NPX",61845,22.40,1.52,0.00
"05/29/2019 13:20:00","O H",61846,19.33,-1.54,0.00
"05/29/2019 13:20:00","PJM",61847,21.40,0.52,0.00
"05/29/2019 13:20:00","WEST",61752,19.85,-1.04,-0.02
"05/29/2019 13:25:00","CAPITL",61757,21.09,1.27,0.00
"05/29/2019 13:25:00","CENTRL",61754,19.92,0.10,0.00
"05/29/2019 13:25:00","DUNWOD",61760,21.98,2.16,0.00
"05/29/2019 13:25:00","GENESE",61753,19.11,-0.71,0.00
"05/29/2019 13:25:00","H Q",61844,19.35,-0.48,0.00
"05/29/2019 13:25:00","HUD VL",61758,21.77,1.94,0.00
"05/29/2019 13:25:00","LONGIL",61762,22.26,2.44,0.00
"05/29/2019 13:25:00","MHK VL",61756,20.30,0.47,0.00
"05/29/2019 13:25:00","MILLWD",61759,21.98,2.16,0.00
"05/29/2019 13:25:00","N.Y.C.",61761,23.52,2.38,-1.32
"05/29/2019 13:25:00","NORTH",61755,19.35,-0.48,0.00
"05/29/2019 13:25:00","NPX",61845,21.27,1.45,0.00
"05/29/2019 13:25:00","O H",61846,18.40,-1.43,0.00
"05/29/2019 13:25:00","PJM",61847,20.32,0.50,0.00
"05/29/2019 13:25:00","WEST",61752,18.87,-0.95,0.00
"05/29/2019 13:30:00","CAPITL",61757,21.12,1.27,0.00
"05/29/2019 13:30:00","CENTRL",61754,19.92,0.08,0.00
"05/29/2019 13:30:00","DUNWOD",61760,22.01,2.16,0.00
"05/29/2019 13:30:00","GENESE",61753,19.11,-0.73,0.00
"05/29/2019 13:30:00","H Q",61844,19.37,-0.48,0.00
"05/29/2019 13:30:00","HUD VL",61758,21.79,1.95,0.00
"05/29/2019 13:30:00","LONGIL",61762,22.29,2.44,0.00
"05/29/2019 13:30:00","MHK VL",61756,20.30,0.46,0.00
"05/29/2019 13:30:00","MILLWD",61759,22.01,2.16,0.00
"05/29/2019 13:30:00","N.Y.C.",61761,23.26,2.38,-1.04
"05/29/2019 13:30:00","NORTH",61755,19.39,-0.46,0.00
"05/29/2019 13:30:00","NPX",61845,21.29,1.45,0.00
"05/29/2019 13:30:00","O H",61846,18.40,-1.45,0.00
"05/29/2019 13:30:00","PJM",61847,20.30,0.46,0.00
"05/29/2019 13:30:00","WEST",61752,18.85,-0.99,0.00
"05/29/2019 13:35:00","CAPITL",61757,21.05,1.27,0.00
"05/29/2019 13:35:00","CENTRL",61754,19.82,0.04,0.00
"05/29/2019 13:35:00","DUNWOD",61760,21.92,2.14,0.00
"05/29/2019 13:35:00","GENESE",61753,18.99,-0.79,0.00
"05/29/2019 13:35:00","H Q",61844,19.35,-0.44,0.00
"05/29/2019 13:35:00","HUD VL",61758,21.70,1.92,0.00
"05/29/2019 13:35:00","LONGIL",61762,22.18,2.39,0.00
"05/29/2019 13:35:00","MHK VL",61756,20.24,0.46,0.00
"05/29/2019 13:35:00","MILLWD",61759,21.92,2.14,0.00
"05/29/2019 13:35:00","N.Y.C.",61761,23.20,2.35,-1.06
"05/29/2019 13:35:00","NORTH",61755,19.35,-0.44,0.00
"05/29/2019 13:35:00","NPX",61845,21.23,1.44,0.00
"05/29/2019 13:35:00","O H",61846,18.24,-1.54,0.00
"05/29/2019 13:35:00","PJM",61847,20.20,0.42,0.00
"05/29/2019 13:35:00","WEST",61752,18.72,-1.07,0.00
"05/29/2019 13:40:00","CAPITL",61757,20.83,1.25,0.00
"05/29/2019 13:40:00","CENTRL",61754,19.64,0.06,0.00
"05/29/2019 13:40:00","DUNWOD",61760,21.67,2.10,0.00
"05/29/2019 13:40:00","GENESE",61753,18.83,-0.74,0.00
"05/29/2019 13:40:00","H Q",61844,19.15,-0.43,0.00
"05/29/2019 13:40:00","HUD VL",61758,21.46,1.88,0.00
"05/29/2019 13:40:00","LONGIL",61762,21.89,2.31,0.00
"05/29/2019 13:40:00","MHK VL",61756,20.03,0.45,0.00
"05/29/2019 13:40:00","MILLWD",61759,21.67,2.10,0.00
"05/29/2019 13:40:00","N.Y.C.",61761,23.04,2.33,-1.13
"05/29/2019 13:40:00","NORTH",61755,19.15,-0.43,0.00
"05/29/2019 13:40:00","NPX",61845,20.99,1.41,0.00
"05/29/2019 13:40:00","O H",61846,18.11,-1.47,0.00
"05/29/2019 13:40:00","PJM",61847,20.01,0.43,0.00
"05/29/2019 13:40:00","WEST",61752,18.58,-1.00,0.00
"05/29/2019 13:45:00","CAPITL",61757,21.05,1.27,0.00
"05/29/2019 13:45:00","CENTRL",61754,19.84,0.06,0.00
"05/29/2019 13:45:00","DUNWOD",61760,21.92,2.14,0.00
"05/29/2019 13:45:00","GENESE",61753,19.01,-0.77,0.00
"05/29/2019 13:45:00","H Q",61844,19.35,-0.44,0.00
"05/29/2019 13:45:00","HUD VL",61758,21.70,1.92,0.00
"05/29/2019 13:45:00","LONGIL",61762,22.20,2.41,0.00
"05/29/2019 13:45:00","MHK VL",61756,20.24,0.46,0.00
"05/29/2019 13:45:00","MILLWD",61759,21.92,2.14,0.00
"05/29/2019 13:45:00","N.Y.C.",61761,23.20,2.35,-1.07
"05/29/2019 13:45:00","NORTH",61755,19.35,-0.44,0.00
"05/29/2019 13:45:00","NPX",61845,21.21,1.43,0.00
"05/29/2019 13:45:00","O H",61846,18.28,-1.50,0.00
"05/29/2019 13:45:00","PJM",61847,20.24,0.46,0.00
"05/29/2019 13:45:00","WEST",61752,18.75,-1.03,0.00
"05/29/2019 13:50:00","CAPITL",61757,21.07,1.29,0.00
"05/29/2019 13:50:00","CENTRL",61754,19.82,0.04,0.00
"05/29/2019 13:50:00","DUNWOD",61760,21.92,2.14,0.00
"05/29/2019 13:50:00","GENESE",61753,18.97,-0.81,0.00
"05/29/2019 13:50:00","H Q",61844,19.33,-0.45,0.00
"05/29/2019 13:50:00","HUD VL",61758,21.72,1.94,0.00
"05/29/2019 13:50:00","LONGIL",61762,22.22,2.43,0.00
"05/29/2019 13:50:00","MHK VL",61756,20.24,0.46,0.00
"05/29/2019 13:50:00","MILLWD",61759,21.92,2.14,0.00
"05/29/2019 13:50:00","N.Y.C.",61761,23.22,2.37,-1.06
"05/29/2019 13:50:00","NORTH",61755,19.35,-0.44,0.00
"05/29/2019 13:50:00","NPX",61845,21.23,1.44,0.00
"05/29/2019 13:50:00","O H",61846,18.24,-1.54,0.00
"05/29/2019 13:50:00","PJM",61847,20.22,0.43,0.00
"05/29/2019 13:50:00","WEST",61752,18.70,-1.09,0.00
"05/29/2019 13:55:00","CAPITL",61757,21.30,1.30,0.00
"05/29/2019 13:55:00","CENTRL",61754,20.04,0.04,0.00
"05/29/2019 13:55:00","DUNWOD",61760,22.18,2.18,0.00
"05/29/2019 13:55:00","GENESE",61753,19.18,-0.82,0.00
"05/29/2019 13:55:00","H Q",61844,19.54,-0.46,0.00
"05/29/2019 13:55:00","HUD VL",61758,21.96,1.96,0.00
"05/29/2019 13:55:00","LONGIL",61762,22.46,2.46,0.00
"05/29/2019 13:55:00","MHK VL",61756,20.44,0.44,0.00
"05/29/2019 13:55:00","MILLWD",61759,22.18,2.18,0.00
"05/29/2019 13:55:00","N.Y.C.",61761,23.39,2.40,-0.99
"05/29/2019 13:55:00","NORTH",61755,19.56,-0.44,0.00
"05/29/2019 13:55:00","NPX",61845,21.46,1.46,0.00
"05/29/2019 13:55:00","O H",61846,18.42,-1.58,0.00
"05/29/2019 13:55:00","PJM",61847,20.42,0.42,0.00
"05/29/2019 13:55:00","WEST",61752,18.88,-1.12,0.00
"05/29/2019 14:00:00","CAPITL",61757,20.56,1.29,0.00
"05/29/2019 14:00:00","CENTRL",61754,19.30,0.04,0.00
"05/29/2019 14:00:00","DUNWOD",61760,21.40,2.14,0.00
"05/29/2019 14:00:00","GENESE",61753,18.46,-0.81,0.00
"05/29/2019 14:00:00","H Q",61844,18.80,-0.46,0.00
"05/29/2019 14:00:00","HUD VL",61758,21.19,1.93,0.00
"05/29/2019 14:00:00","LONGIL",61762,21.71,2.43,-0.01
"05/29/2019 14:00:00","MHK VL",61756,19.71,0.44,0.00
"05/29/2019 14:00:00","MILLWD",61759,21.40,2.14,0.00
"05/29/2019 14:00:00","N.Y.C.",61761,22.83,2.35,-1.21
"05/29/2019 14:00:00","NORTH",61755,18.80,-0.46,0.00
"05/29/2019 14:00:00","NPX",61845,20.73,1.46,0.00
"05/29/2019 14:00:00","O H",61846,17.71,-1.56,0.00
"05/29/2019 14:00:00","PJM",61847,19.69,0.42,0.00
"05/29/2019 14:00:00","WEST",61752,18.15,-1.12,0.00
"05/29/2019 14:05:00","CAPITL",61757,20.25,1.31,0.00
"05/29/2019 14:05:00","CENTRL",61754,19.03,0.08,0.00
"05/29/2019 14:05:00","DUNWOD",61760,21.13,2.18,0.00
"05/29/2019 14:05:00","GENESE",61753,18.15,-0.80,0.00
"05/29/2019 14:05:00","H Q",61844,18.46,-0.49,0.00
"05/29/2019 14:05:00","HUD VL",61758,20.90,1.95,0.00
"05/29/2019 14:05:00","LONGIL",61762,21.65,2.45,-0.26
"05/29/2019 14:05:00","MHK VL",61756,19.38,0.44,0.00
"05/29/2019 14:05:00","MILLWD",61759,21.13,2.18,0.00
"05/29/2019 14:05:00","N.Y.C.",61761,22.62,2.39,-1.29
"05/29/2019 14:05:00","NORTH",61755,18.44,-0.51,0.00
"05/29/2019 14:05:00","NPX",61845,20.43,1.48,0.00
"05/29/2019 14:05:00","O H",61846,17.46,-1.48,0.01
"05/29/2019 14:05:00","PJM",61847,19.44,0.49,0.00
"05/29/2019 14:05:00","WEST",61752,17.92,-1.04,-0.01
"05/29/2019 14:10:00","CAPITL",61757,20.20,1.30,0.00
"05/29/2019 14:10:00","CENTRL",61754,19.00,0.09,0.00
"05/29/2019 14:10:00","DUNWOD",61760,21.03,2.13,0.00
"05/29/2019 14:10:00","GENESE",61753,18.12,-0.78,0.00
"05/29/2019 14:10:00","H Q",61844,18.43,-0.47,0.00
"05/29/2019 14:10:00","HUD VL",61758,20.83,1.93,0.00
"05/29/2019 14:10:00","LONGIL",61762,21.33,2.42,-0.01
"05/29/2019 14:10:00","MHK VL",61756,19.33,0.44,0.00
"05/29/2019 14:10:00","MILLWD",61759,21.03,2.13,0.00
"05/29/2019 14:10:00","N.Y.C.",61761,22.57,2.36,-1.31
"05/29/2019 14:10:00","NORTH",61755,18.41,-0.49,0.00
"05/29/2019 14:10:00","NPX",61845,20.35,1.46,0.00
"05/29/2019 14:10:00","O H",61846,17.48,-1.42,0.00
"05/29/2019 14:10:00","PJM",61847,19.43,0.53,0.00
"05/29/2019 14:10:00","WEST",61752,17.93,-0.98,-0.02
"05/29/2019 14:15:00","CAPITL",61757,20.08,1.28,0.00
"05/29/2019 14:15:00","CENTRL",61754,18.90,0.09,0.00
"05/29/2019 14:15:00","DUNWOD",61760,20.91,2.11,0.00
"05/29/2019 14:15:00","GENESE",61753,18.05,-0.75,0.00
"05/29/2019 14:15:00","H Q",61844,18.33,-0.47,0.00
"05/29/2019 14:15:00","HUD VL",61758,20.70,1.90,0.00
"05/29/2019 14:15:00","LONGIL",61762,21.20,2.39,-0.01
"05/29/2019 14:15:00","MHK VL",61756,19.23,0.43,0.00
"05/29/2019 14:15:00","MILLWD",61759,20.91,2.11,0.00
"05/29/2019 14:15:00","N.Y.C.",61761,22.47,2.33,-1.34
"05/29/2019 14:15:00","NORTH",61755,18.33,-0.47,0.00
"05/29/2019 14:15:00","NPX",61845,20.23,1.43,0.00
"05/29/2019 14:15:00","O H",61846,17.41,-1.39,0.00
"05/29/2019 14:15:00","PJM",61847,19.33,0.53,0.00
"05/29/2019 14:15:00","WEST",61752,17.84,-0.96,0.00
"05/29/2019 14:20:00","CAPITL",61757,20.02,1.26,0.00
"05/29/2019 14:20:00","CENTRL",61754,18.86,0.09,0.00
"05/29/2019 14:20:00","DUNWOD",61760,20.87,2.10,0.00
"05/29/2019 14:20:00","GENESE",61753,18.05,-0.71,0.00
"05/29/2019 14:20:00","H Q",61844,18.30,-0.47,0.00
"05/29/2019 14:20:00","HUD VL",61758,20.64,1.88,0.00
"05/29/2019 14:20:00","LONGIL",61762,21.15,2.38,0.00
"05/29/2019 14:20:00","MHK VL",61756,19.20,0.43,0.00
"05/29/2019 14:20:00","MILLWD",61759,20.87,2.10,0.00
"05/29/2019 14:20:00","N.Y.C.",61761,22.44,2.33,-1.35
"05/29/2019 14:20:00","NORTH",61755,18.30,-0.47,0.00
"05/29/2019 14:20:00","NPX",61845,20.19,1.43,0.00
"05/29/2019 14:20:00","O H",61846,17.41,-1.35,0.00
"05/29/2019 14:20:00","PJM",61847,19.27,0.51,0.00
"05/29/2019 14:20:00","WEST",61752,17.85,-0.92,0.00
"05/29/2019 14:25:00","CAPITL",61757,19.19,1.20,0.00
"05/29/2019 14:25:00","CENTRL",61754,18.05,0.07,0.00
"05/29/2019 14:25:00","DUNWOD",61760,19.98,2.00,0.00
"05/29/2019 14:25:00","GENESE",61753,17.30,-0.68,0.00
"05/29/2019 14:25:00","H Q",61844,17.53,-0.45,0.00
"05/29/2019 14:25:00","HUD VL",61758,19.78,1.80,0.00
"05/29/2019 14:25:00","LONGIL",61762,20.23,2.25,0.00
"05/29/2019 14:25:00","MHK VL",61756,18.40,0.41,0.00
"05/29/2019 14:25:00","MILLWD",61759,19.98,2.00,0.00
"05/29/2019 14:25:00","N.Y.C.",61761,21.79,2.21,-1.60
"05/29/2019 14:25:00","NORTH",61755,17.55,-0.43,0.00
"05/29/2019 14:25:00","NPX",61845,19.35,1.37,0.00
"05/29/2019 14:25:00","O H",61846,16.69,-1.29,0.00
"05/29/2019 14:25:00","PJM",61847,18.45,0.47,0.00
"05/29/2019 14:25:00","WEST",61752,17.12,-0.86,0.00
"05/29/2019 14:30:00","CAPITL",61757,19.19,1.22,0.00
"05/29/2019 14:30:00","CENTRL",61754,18.02,0.05,0.00
"05/29/2019 14:30:00","DUNWOD",61760,19.96,1.99,0.00
"05/29/2019 14:30:00","GENESE",61753,17.26,-0.70,0.00
"05/29/2019 14:30:00","H Q",61844,17.52,-0.45,0.00
"05/29/2019 14:30:00","HUD VL",61758,19.76,1.80,0.00
"05/29/2019 14:30:00","LONGIL",61762,20.19,2.23,0.00
"05/29/2019 14:30:00","MHK VL",61756,18.36,0.39,0.00
"05/29/2019 14:30:00","MILLWD",61759,19.96,1.99,0.00
"05/29/2019 14:30:00","N.Y.C.",61761,21.78,2.21,-1.61
"05/29/2019 14:30:00","NORTH",61755,17.53,-0.43,0.00
"05/29/2019 14:30:00","NPX",61845,19.33,1.36,0.00
"05/29/2019 14:30:00","O H",61846,16.65,-1.31,0.00
"05/29/2019 14:30:00","PJM",61847,18.41,0.45,0.00
"05/29/2019 14:30:00","WEST",61752,17.07,-0.90,0.00
"05/29/2019 14:35:00","CAPITL",61757,20.06,1.28,0.00
"05/29/2019 14:35:00","CENTRL",61754,18.86,0.08,0.00
"05/29/2019 14:35:00","DUNWOD",61760,20.89,2.10,0.00
"05/29/2019 14:35:00","GENESE",61753,18.05,-0.73,0.00
"05/29/2019 14:35:00","H Q",61844,18.32,-0.47,0.00
"05/29/2019 14:35:00","HUD VL",61758,20.68,1.90,0.00
"05/29/2019 14:35:00","LONGIL",61762,21.15,2.37,0.00
"05/29/2019 14:35:00","MHK VL",61756,19.20,0.41,0.00
"05/29/2019 14:35:00","MILLWD",61759,20.89,2.10,0.00
"05/29/2019 14:35:00","N.Y.C.",61761,22.47,2.33,-1.36
"05/29/2019 14:35:00","NORTH",61755,18.32,-0.47,0.00
"05/29/2019 14:35:00","NPX",61845,20.21,1.43,0.00
"05/29/2019 14:35:00","O H",61846,17.40,-1.39,0.00
"05/29/2019 14:35:00","PJM",61847,19.27,0.49,0.00
"05/29/2019 14:35:00","WEST",61752,17.83,-0.96,0.00
"05/29/2019 14:40:00","CAPITL",61757,20.06,1.28,0.00
"05/29/2019 14:40:00","CENTRL",61754,18.84,0.06,0.00
"05/29/2019 14:40:00","DUNWOD",61760,20.89,2.10,0.00
"05/29/2019 14:40:00","GENESE",61753,18.05,-0.73,0.00
"05/29/2019 14:40:00","H Q",61844,18.32,-0.47,0.00
"05/29/2019 14:40:00","HUD VL",61758,20.68,1.90,0.00
"05/29/2019 14:40:00","LONGIL",61762,21.19,2.39,-0.01
"05/29/2019 14:40:00","MHK VL",61756,19.20,0.41,0.00
"05/29/2019 14:40:00","MILLWD",61759,20.91,2.12,0.00
"05/29/2019 14:40:00","N.Y.C.",61761,22.47,2.33,-1.36
"05/29/2019 14:40:00","NORTH",61755,18.32,-0.47,0.00
"05/29/2019 14:40:00","NPX",61845,20.21,1.43,0.00
"05/29/2019 14:40:00","O H",61846,17.38,-1.41,0.00
"05/29/2019 14:40:00","PJM",61847,19.26,0.47,0.00
"05/29/2019 14:40:00","WEST",61752,17.81,-0.98,0.00
