"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/30/2019 11:45:00","LONGIL",61762,18.74,2.10,0.00
"05/30/2019 11:45:00","MHK VL",61756,16.98,0.33,0.00
"05/30/2019 11:45:00","MILLWD",61759,18.33,1.68,0.00
"05/30/2019 11:45:00","N.Y.C.",61761,18.46,1.81,0.00
"05/30/2019 11:45:00","NORTH",61755,16.15,-0.50,0.00
"05/30/2019 11:45:00","NPX",61845,17.93,1.28,0.00
"05/30/2019 11:45:00","O H",61846,9.49,-1.33,5.83
"05/30/2019 11:45:00","PJM",61847,19.60,0.28,-2.67
"05/30/2019 11:45:00","WEST",61752,37.12,-0.95,-21.42
"05/30/2019 11:50:00","CAPITL",61757,15.32,1.04,0.00
"05/30/2019 11:50:00","CENTRL",61754,15.82,0.11,-1.43
"05/30/2019 11:50:00","DUNWOD",61760,15.78,1.50,0.00
"05/30/2019 11:50:00","GENESE",61753,13.67,-0.61,0.00
"05/30/2019 11:50:00","H Q",61844,13.91,-0.37,0.00
"05/30/2019 11:50:00","HUD VL",61758,15.62,1.34,0.00
"05/30/2019 11:50:00","LONGIL",61762,16.06,1.77,0.00
"05/30/2019 11:50:00","MHK VL",61756,14.58,0.30,0.00
"05/30/2019 11:50:00","MILLWD",61759,15.78,1.50,0.00
"05/30/2019 11:50:00","N.Y.C.",61761,15.91,1.63,0.00
"05/30/2019 11:50:00","NORTH",61755,13.78,-0.50,0.00
"05/30/2019 11:50:00","NPX",61845,15.41,1.13,0.00
"05/30/2019 11:50:00","O H",61846,8.36,-1.16,4.76
"05/30/2019 11:50:00","PJM",61847,16.75,0.29,-2.18
"05/30/2019 11:50:00","WEST",61752,30.95,-0.84,-17.52
"05/30/2019 11:55:00","CAPITL",61757,16.73,1.11,0.00
"05/30/2019 11:55:00","CENTRL",61754,17.32,0.09,-1.60
"05/30/2019 11:55:00","DUNWOD",61760,17.20,1.58,0.00
"05/30/2019 11:55:00","GENESE",61753,14.95,-0.67,0.00
"05/30/2019 11:55:00","H Q",61844,15.27,-0.36,0.00
"05/30/2019 11:55:00","HUD VL",61758,17.03,1.41,0.00
"05/30/2019 11:55:00","LONGIL",61762,17.60,1.97,0.00
"05/30/2019 11:55:00","MHK VL",61756,15.94,0.31,0.00
"05/30/2019 11:55:00","MILLWD",61759,17.20,1.58,0.00
"05/30/2019 11:55:00","N.Y.C.",61761,17.34,1.72,0.00
"05/30/2019 11:55:00","NORTH",61755,15.14,-0.48,0.00
"05/30/2019 11:55:00","NPX",61845,16.83,1.20,0.00
"05/30/2019 11:55:00","O H",61846,8.98,-1.30,5.35
"05/30/2019 11:55:00","PJM",61847,18.32,0.25,-2.45
"05/30/2019 11:55:00","WEST",61752,34.36,-0.94,-19.67
"05/30/2019 12:00:00","CAPITL",61757,16.90,1.14,0.00
"05/30/2019 12:00:00","CENTRL",61754,17.50,0.11,-1.62
"05/30/2019 12:00:00","DUNWOD",61760,17.36,1.59,0.00
"05/30/2019 12:00:00","GENESE",61753,15.10,-0.66,0.00
"05/30/2019 12:00:00","H Q",61844,15.40,-0.36,0.00
"05/30/2019 12:00:00","HUD VL",61758,17.19,1.42,0.00
"05/30/2019 12:00:00","LONGIL",61762,17.67,1.91,0.00
"05/30/2019 12:00:00","MHK VL",61756,16.08,0.32,0.00
"05/30/2019 12:00:00","MILLWD",61759,17.36,1.59,0.00
"05/30/2019 12:00:00","N.Y.C.",61761,17.50,1.73,0.00
"05/30/2019 12:00:00","NORTH",61755,15.28,-0.49,0.00
"05/30/2019 12:00:00","NPX",61845,16.98,1.21,0.00
"05/30/2019 12:00:00","O H",61846,9.08,-1.26,5.42
"05/30/2019 12:00:00","PJM",61847,18.53,0.28,-2.48
"05/30/2019 12:00:00","WEST",61752,34.79,-0.90,-19.92
"05/30/2019 12:05:00","CAPITL",61757,16.00,1.09,0.00
"05/30/2019 12:05:00","CENTRL",61754,16.21,0.07,-1.22
"05/30/2019 12:05:00","DUNWOD",61760,16.48,1.57,0.00
"05/30/2019 12:05:00","GENESE",61753,14.28,-0.63,0.00
"05/30/2019 12:05:00","H Q",61844,14.55,-0.36,0.00
"05/30/2019 12:05:00","HUD VL",61758,16.31,1.40,0.00
"05/30/2019 12:05:00","LONGIL",61762,16.76,1.85,0.00
"05/30/2019 12:05:00","MHK VL",61756,15.21,0.30,0.00
"05/30/2019 12:05:00","MILLWD",61759,16.48,1.57,0.00
"05/30/2019 12:05:00","N.Y.C.",61761,16.63,1.71,0.00
"05/30/2019 12:05:00","NORTH",61755,14.43,-0.48,0.00
"05/30/2019 12:05:00","NPX",61845,16.09,1.18,0.00
"05/30/2019 12:05:00","O H",61846,9.66,-1.16,4.09
"05/30/2019 12:05:00","PJM",61847,17.08,0.30,-1.87
"05/30/2019 12:05:00","WEST",61752,29.10,-0.83,-15.02
"05/30/2019 12:10:00","CAPITL",61757,16.97,1.15,0.00
"05/30/2019 12:10:00","CENTRL",61754,39.31,0.10,-23.40
"05/30/2019 12:10:00","DUNWOD",61760,17.49,1.68,0.00
"05/30/2019 12:10:00","GENESE",61753,15.13,-0.68,0.00
"05/30/2019 12:10:00","H Q",61844,15.42,-0.39,0.00
"05/30/2019 12:10:00","HUD VL",61758,17.32,1.50,0.00
"05/30/2019 12:10:00","LONGIL",61762,17.79,1.98,0.00
"05/30/2019 12:10:00","MHK VL",61756,16.13,0.32,0.00
"05/30/2019 12:10:00","MILLWD",61759,17.49,1.68,0.00
"05/30/2019 12:10:00","N.Y.C.",61761,17.65,1.83,0.00
"05/30/2019 12:10:00","NORTH",61755,15.29,-0.52,0.00
"05/30/2019 12:10:00","NPX",61845,17.08,1.27,0.00
"05/30/2019 12:10:00","O H",61846,-63.56,-1.25,78.12
"05/30/2019 12:10:00","PJM",61847,51.93,0.35,-35.77
"05/30/2019 12:10:00","WEST",61752,302.11,-0.90,-287.19
"05/30/2019 12:15:00","CAPITL",61757,16.86,1.13,0.00
"05/30/2019 12:15:00","CENTRL",61754,17.45,0.11,-1.62
"05/30/2019 12:15:00","DUNWOD",61760,17.36,1.64,0.00
"05/30/2019 12:15:00","GENESE",61753,15.14,-0.58,0.00
"05/30/2019 12:15:00","H Q",61844,15.33,-0.39,0.00
"05/30/2019 12:15:00","HUD VL",61758,17.20,1.48,0.00
"05/30/2019 12:15:00","LONGIL",61762,17.69,1.97,0.00
"05/30/2019 12:15:00","MHK VL",61756,16.04,0.31,0.00
"05/30/2019 12:15:00","MILLWD",61759,17.37,1.65,0.00
"05/30/2019 12:15:00","N.Y.C.",61761,17.51,1.79,0.00
"05/30/2019 12:15:00","NORTH",61755,15.19,-0.53,0.00
"05/30/2019 12:15:00","NPX",61845,16.95,1.23,0.00
"05/30/2019 12:15:00","O H",61846,9.15,-1.10,5.47
"05/30/2019 12:15:00","PJM",61847,18.62,0.39,-2.50
"05/30/2019 12:15:00","WEST",61752,35.10,-0.75,-20.13
"05/30/2019 12:20:00","CAPITL",61757,21.21,1.43,0.00
"05/30/2019 12:20:00","CENTRL",61754,21.98,0.08,-2.11
"05/30/2019 12:20:00","DUNWOD",61760,21.90,2.12,0.00
"05/30/2019 12:20:00","GENESE",61753,18.89,-0.89,0.00
"05/30/2019 12:20:00","H Q",61844,19.29,-0.49,0.00
"05/30/2019 12:20:00","HUD VL",61758,21.68,1.90,0.00
"05/30/2019 12:20:00","LONGIL",61762,22.30,2.51,0.00
"05/30/2019 12:20:00","MHK VL",61756,20.18,0.40,0.00
"05/30/2019 12:20:00","MILLWD",61759,21.90,2.12,0.00
"05/30/2019 12:20:00","N.Y.C.",61761,22.10,2.31,0.00
"05/30/2019 12:20:00","NORTH",61755,19.13,-0.65,0.00
"05/30/2019 12:20:00","NPX",61845,21.37,1.58,0.00
"05/30/2019 12:20:00","O H",61846,11.01,-1.64,7.13
"05/30/2019 12:20:00","PJM",61847,23.45,0.40,-3.27
"05/30/2019 12:20:00","WEST",61752,44.83,-1.21,-26.25
"05/30/2019 12:25:00","CAPITL",61757,20.46,1.34,0.00
"05/30/2019 12:25:00","CENTRL",61754,21.21,0.12,-1.98
"05/30/2019 12:25:00","DUNWOD",61760,21.15,2.03,0.00
"05/30/2019 12:25:00","GENESE",61753,18.36,-0.77,0.00
"05/30/2019 12:25:00","H Q",61844,18.65,-0.48,0.00
"05/30/2019 12:25:00","HUD VL",61758,20.96,1.84,0.00
"05/30/2019 12:25:00","LONGIL",61762,21.54,2.41,0.00
"05/30/2019 12:25:00","MHK VL",61756,19.52,0.40,0.00
"05/30/2019 12:25:00","MILLWD",61759,21.15,2.03,0.00
"05/30/2019 12:25:00","N.Y.C.",61761,21.34,2.22,0.00
"05/30/2019 12:25:00","NORTH",61755,18.49,-0.63,0.00
"05/30/2019 12:25:00","NPX",61845,20.62,1.49,0.00
"05/30/2019 12:25:00","O H",61846,11.04,-1.41,6.67
"05/30/2019 12:25:00","PJM",61847,22.64,0.46,-3.05
"05/30/2019 12:25:00","WEST",61752,42.67,-1.00,-24.55
"05/30/2019 12:30:00","CAPITL",61757,19.92,1.30,0.00
"05/30/2019 12:30:00","CENTRL",61754,20.72,0.11,-1.99
"05/30/2019 12:30:00","DUNWOD",61760,20.59,1.97,0.00
"05/30/2019 12:30:00","GENESE",61753,17.87,-0.75,0.00
"05/30/2019 12:30:00","H Q",61844,18.15,-0.46,0.00
"05/30/2019 12:30:00","HUD VL",61758,20.40,1.79,0.00
"05/30/2019 12:30:00","LONGIL",61762,20.97,2.35,0.00
"05/30/2019 12:30:00","MHK VL",61756,19.01,0.39,0.00
"05/30/2019 12:30:00","MILLWD",61759,20.59,1.97,0.00
"05/30/2019 12:30:00","N.Y.C.",61761,20.77,2.16,0.00
"05/30/2019 12:30:00","NORTH",61755,18.02,-0.60,0.00
"05/30/2019 12:30:00","NPX",61845,20.05,1.43,0.00
"05/30/2019 12:30:00","O H",61846,10.53,-1.38,6.71
"05/30/2019 12:30:00","PJM",61847,22.12,0.43,-3.07
"05/30/2019 12:30:00","WEST",61752,42.33,-0.97,-24.69
"05/30/2019 12:35:00","CAPITL",61757,19.98,1.32,0.00
"05/30/2019 12:35:00","CENTRL",61754,20.63,0.02,-1.95
"05/30/2019 12:35:00","DUNWOD",61760,20.65,2.00,0.00
"05/30/2019 12:35:00","GENESE",61753,17.74,-0.91,0.00
"05/30/2019 12:35:00","H Q",61844,18.21,-0.45,0.00
"05/30/2019 12:35:00","HUD VL",61758,20.45,1.79,0.00
"05/30/2019 12:35:00","LONGIL",61762,21.01,2.35,0.00
"05/30/2019 12:35:00","MHK VL",61756,19.05,0.39,0.00
"05/30/2019 12:35:00","MILLWD",61759,20.65,2.00,0.00
"05/30/2019 12:35:00","N.Y.C.",61761,20.83,2.18,0.00
"05/30/2019 12:35:00","NORTH",61755,18.08,-0.58,0.00
"05/30/2019 12:35:00","NPX",61845,20.13,1.47,0.00
"05/30/2019 12:35:00","O H",61846,10.40,-1.66,6.60
"05/30/2019 12:35:00","PJM",61847,21.99,0.32,-3.02
"05/30/2019 12:35:00","WEST",61752,41.66,-1.27,-24.28
"05/30/2019 12:40:00","CAPITL",61757,17.81,1.18,0.00
"05/30/2019 12:40:00","CENTRL",61754,18.10,0.05,-1.42
"05/30/2019 12:40:00","DUNWOD",61760,18.37,1.75,0.00
"05/30/2019 12:40:00","GENESE",61753,15.90,-0.73,0.00
"05/30/2019 12:40:00","H Q",61844,16.23,-0.40,0.00
"05/30/2019 12:40:00","HUD VL",61758,18.21,1.58,0.00
"05/30/2019 12:40:00","LONGIL",61762,18.66,2.03,0.00
"05/30/2019 12:40:00","MHK VL",61756,16.98,0.35,0.00
"05/30/2019 12:40:00","MILLWD",61759,18.39,1.76,0.00
"05/30/2019 12:40:00","N.Y.C.",61761,18.56,1.93,0.00
"05/30/2019 12:40:00","NORTH",61755,16.11,-0.52,0.00
"05/30/2019 12:40:00","NPX",61845,17.93,1.30,0.00
"05/30/2019 12:40:00","O H",61846,10.46,-1.36,4.81
"05/30/2019 12:40:00","PJM",61847,19.14,0.32,-2.20
"05/30/2019 12:40:00","WEST",61752,33.32,-1.00,-17.68
"05/30/2019 12:45:00","CAPITL",61757,17.09,1.16,0.00
"05/30/2019 12:45:00","CENTRL",61754,17.28,0.03,-1.33
"05/30/2019 12:45:00","DUNWOD",61760,17.58,1.66,0.00
"05/30/2019 12:45:00","GENESE",61753,15.18,-0.75,0.00
"05/30/2019 12:45:00","H Q",61844,15.56,-0.37,0.00
"05/30/2019 12:45:00","HUD VL",61758,17.41,1.48,0.00
"05/30/2019 12:45:00","LONGIL",61762,17.82,1.89,0.00
"05/30/2019 12:45:00","MHK VL",61756,16.24,0.32,0.00
"05/30/2019 12:45:00","MILLWD",61759,17.58,1.66,0.00
"05/30/2019 12:45:00","N.Y.C.",61761,17.74,1.81,0.00
"05/30/2019 12:45:00","NORTH",61755,15.45,-0.48,0.00
"05/30/2019 12:45:00","NPX",61845,17.17,1.24,0.00
"05/30/2019 12:45:00","O H",61846,10.09,-1.35,4.48
"05/30/2019 12:45:00","PJM",61847,18.23,0.25,-2.05
"05/30/2019 12:45:00","WEST",61752,31.37,-1.02,-16.47
"05/30/2019 12:50:00","CAPITL",61757,16.72,1.14,0.00
"05/30/2019 12:50:00","CENTRL",61754,16.75,0.03,-1.14
"05/30/2019 12:50:00","DUNWOD",61760,17.19,1.61,0.00
"05/30/2019 12:50:00","GENESE",61753,14.84,-0.75,0.00
"05/30/2019 12:50:00","H Q",61844,15.23,-0.36,0.00
"05/30/2019 12:50:00","HUD VL",61758,17.03,1.45,0.00
"05/30/2019 12:50:00","LONGIL",61762,17.42,1.84,0.00
"05/30/2019 12:50:00","MHK VL",61756,15.90,0.31,0.00
"05/30/2019 12:50:00","MILLWD",61759,17.21,1.62,0.00
"05/30/2019 12:50:00","N.Y.C.",61761,17.36,1.78,0.00
"05/30/2019 12:50:00","NORTH",61755,15.12,-0.47,0.00
"05/30/2019 12:50:00","NPX",61845,16.80,1.22,0.00
"05/30/2019 12:50:00","O H",61846,10.40,-1.36,3.83
"05/30/2019 12:50:00","PJM",61847,17.57,0.23,-1.76
"05/30/2019 12:50:00","WEST",61752,28.66,-1.03,-14.11
"05/30/2019 12:55:00","CAPITL",61757,15.42,1.05,0.00
"05/30/2019 12:55:00","CENTRL",61754,15.20,0.00,-0.83
"05/30/2019 12:55:00","DUNWOD",61760,15.87,1.49,0.00
"05/30/2019 12:55:00","GENESE",61753,13.66,-0.72,0.00
"05/30/2019 12:55:00","H Q",61844,14.04,-0.33,0.00
"05/30/2019 12:55:00","HUD VL",61758,15.71,1.34,0.00
"05/30/2019 12:55:00","LONGIL",61762,16.05,1.68,0.00
"05/30/2019 12:55:00","MHK VL",61756,14.66,0.29,0.00
"05/30/2019 12:55:00","MILLWD",61759,15.87,1.49,0.00
"05/30/2019 12:55:00","N.Y.C.",61761,16.01,1.64,0.00
"05/30/2019 12:55:00","NORTH",61755,13.94,-0.43,0.00
"05/30/2019 12:55:00","NPX",61845,15.50,1.12,0.00
"05/30/2019 12:55:00","O H",61846,10.27,-1.32,2.79
"05/30/2019 12:55:00","PJM",61847,15.82,0.17,-1.28
"05/30/2019 12:55:00","WEST",61752,23.61,-1.02,-10.25
"05/30/2019 13:00:00","CAPITL",61757,9.71,0.63,0.00
"05/30/2019 13:00:00","CENTRL",61754,9.06,-0.01,0.00
"05/30/2019 13:00:00","DUNWOD",61760,9.99,0.92,0.00
"05/30/2019 13:00:00","GENESE",61753,8.60,-0.47,0.00
"05/30/2019 13:00:00","H Q",61844,8.88,-0.19,0.00
"05/30/2019 13:00:00","HUD VL",61758,9.90,0.83,0.00
"05/30/2019 13:00:00","LONGIL",61762,10.09,1.02,0.00
"05/30/2019 13:00:00","MHK VL",61756,9.25,0.18,0.00
"05/30/2019 13:00:00","MILLWD",61759,9.99,0.92,0.00
"05/30/2019 13:00:00","N.Y.C.",61761,10.08,1.01,0.00
"05/30/2019 13:00:00","NORTH",61755,8.82,-0.25,0.00
"05/30/2019 13:00:00","NPX",61845,9.76,0.69,0.00
"05/30/2019 13:00:00","O H",61846,8.21,-0.86,0.00
"05/30/2019 13:00:00","PJM",61847,9.15,0.08,0.00
"05/30/2019 13:00:00","WEST",61752,8.39,-0.68,0.00
"05/30/2019 13:05:00","CAPITL",61757,9.68,0.62,0.00
"05/30/2019 13:05:00","CENTRL",61754,9.05,-0.01,0.00
"05/30/2019 13:05:00","DUNWOD",61760,9.95,0.89,0.00
"05/30/2019 13:05:00","GENESE",61753,8.60,-0.46,0.00
"05/30/2019 13:05:00","H Q",61844,8.87,-0.19,0.00
"05/30/2019 13:05:00","HUD VL",61758,9.87,0.81,0.00
"05/30/2019 13:05:00","LONGIL",61762,10.05,0.99,0.00
"05/30/2019 13:05:00","MHK VL",61756,9.23,0.17,0.00
"05/30/2019 13:05:00","MILLWD",61759,9.96,0.90,0.00
"05/30/2019 13:05:00","N.Y.C.",61761,10.05,0.99,0.00
"05/30/2019 13:05:00","NORTH",61755,8.81,-0.25,0.00
"05/30/2019 13:05:00","NPX",61845,9.73,0.67,0.00
"05/30/2019 13:05:00","O H",61846,8.20,-0.86,0.00
"05/30/2019 13:05:00","PJM",61847,9.13,0.07,0.00
"05/30/2019 13:05:00","WEST",61752,8.39,-0.67,0.00
"05/30/2019 13:10:00","CAPITL",61757,8.41,0.54,0.00
"05/30/2019 13:10:00","CENTRL",61754,7.88,0.01,0.00
"05/30/2019 13:10:00","DUNWOD",61760,8.65,0.78,0.00
"05/30/2019 13:10:00","GENESE",61753,7.50,-0.38,0.00
"05/30/2019 13:10:00","H Q",61844,7.70,-0.17,0.00
"05/30/2019 13:10:00","HUD VL",61758,8.57,0.70,0.00
"05/30/2019 13:10:00","LONGIL",61762,8.74,0.87,0.00
"05/30/2019 13:10:00","MHK VL",61756,8.03,0.16,0.00
"05/30/2019 13:10:00","MILLWD",61759,8.65,0.78,0.00
"05/30/2019 13:10:00","N.Y.C.",61761,8.73,0.86,0.00
"05/30/2019 13:10:00","NORTH",61755,7.63,-0.24,0.00
"05/30/2019 13:10:00","NPX",61845,8.46,0.58,0.00
"05/30/2019 13:10:00","O H",61846,7.17,-0.70,0.00
"05/30/2019 13:10:00","PJM",61847,7.96,0.09,0.00
"05/30/2019 13:10:00","WEST",61752,7.34,-0.54,0.00
"05/30/2019 13:15:00","CAPITL",61757,9.71,0.63,0.00
"05/30/2019 13:15:00","CENTRL",61754,9.06,-0.01,0.00
"05/30/2019 13:15:00","DUNWOD",61760,9.98,0.91,0.00
"05/30/2019 13:15:00","GENESE",61753,8.60,-0.47,0.00
"05/30/2019 13:15:00","H Q",61844,8.87,-0.20,0.00
"05/30/2019 13:15:00","HUD VL",61758,9.89,0.82,0.00
"05/30/2019 13:15:00","LONGIL",61762,10.09,1.02,0.00
"05/30/2019 13:15:00","MHK VL",61756,9.25,0.18,0.00
"05/30/2019 13:15:00","MILLWD",61759,9.99,0.92,0.00
"05/30/2019 13:15:00","N.Y.C.",61761,10.07,1.00,0.00
"05/30/2019 13:15:00","NORTH",61755,8.78,-0.29,0.00
"05/30/2019 13:15:00","NPX",61845,9.75,0.68,0.00
"05/30/2019 13:15:00","O H",61846,8.20,-0.87,0.00
"05/30/2019 13:15:00","PJM",61847,9.14,0.07,0.00
"05/30/2019 13:15:00","WEST",61752,8.38,-0.69,0.00
"05/30/2019 13:20:00","CAPITL",61757,9.71,0.63,0.00
"05/30/2019 13:20:00","CENTRL",61754,9.06,-0.01,0.00
"05/30/2019 13:20:00","DUNWOD",61760,9.99,0.92,0.00
"05/30/2019 13:20:00","GENESE",61753,8.60,-0.47,0.00
"05/30/2019 13:20:00","H Q",61844,8.86,-0.21,0.00
"05/30/2019 13:20:00","HUD VL",61758,9.90,0.83,0.00
"05/30/2019 13:20:00","LONGIL",61762,10.10,1.02,0.00
"05/30/2019 13:20:00","MHK VL",61756,9.25,0.18,0.00
"05/30/2019 13:20:00","MILLWD",61759,9.99,0.92,0.00
"05/30/2019 13:20:00","N.Y.C.",61761,10.08,1.01,0.00
"05/30/2019 13:20:00","NORTH",61755,8.76,-0.31,0.00
"05/30/2019 13:20:00","NPX",61845,9.76,0.69,0.00
"05/30/2019 13:20:00","O H",61846,8.21,-0.86,0.00
"05/30/2019 13:20:00","PJM",61847,9.15,0.08,0.00
"05/30/2019 13:20:00","WEST",61752,8.39,-0.68,0.00
"05/30/2019 13:25:00","CAPITL",61757,9.70,0.64,0.00
"05/30/2019 13:25:00","CENTRL",61754,9.06,0.00,0.00
"05/30/2019 13:25:00","DUNWOD",61760,9.97,0.91,0.00
"05/30/2019 13:25:00","GENESE",61753,8.60,-0.46,0.00
"05/30/2019 13:25:00","H Q",61844,8.85,-0.21,0.00
"05/30/2019 13:25:00","HUD VL",61758,9.88,0.82,0.00
"05/30/2019 13:25:00","LONGIL",61762,10.09,1.03,0.00
"05/30/2019 13:25:00","MHK VL",61756,9.24,0.18,0.00
"05/30/2019 13:25:00","MILLWD",61759,9.98,0.92,0.00
"05/30/2019 13:25:00","N.Y.C.",61761,10.06,1.01,0.00
"05/30/2019 13:25:00","NORTH",61755,8.74,-0.32,0.00
"05/30/2019 13:25:00","NPX",61845,9.75,0.69,0.00
"05/30/2019 13:25:00","O H",61846,8.21,-0.85,0.00
"05/30/2019 13:25:00","PJM",61847,9.14,0.08,0.00
"05/30/2019 13:25:00","WEST",61752,8.39,-0.67,0.00
"05/30/2019 13:30:00","CAPITL",61757,8.44,0.55,0.00
"05/30/2019 13:30:00","CENTRL",61754,7.90,0.01,0.00
"05/30/2019 13:30:00","DUNWOD",61760,8.70,0.81,0.00
"05/30/2019 13:30:00","GENESE",61753,7.51,-0.39,0.00
"05/30/2019 13:30:00","H Q",61844,7.70,-0.19,0.00
"05/30/2019 13:30:00","HUD VL",61758,8.62,0.73,0.00
"05/30/2019 13:30:00","LONGIL",61762,8.79,0.90,0.00
"05/30/2019 13:30:00","MHK VL",61756,8.05,0.16,0.00
"05/30/2019 13:30:00","MILLWD",61759,8.70,0.81,0.00
"05/30/2019 13:30:00","N.Y.C.",61761,8.77,0.88,0.00
"05/30/2019 13:30:00","NORTH",61755,7.61,-0.28,0.00
"05/30/2019 13:30:00","NPX",61845,8.49,0.60,0.00
"05/30/2019 13:30:00","O H",61846,7.18,-0.71,0.00
"05/30/2019 13:30:00","PJM",61847,7.99,0.10,0.00
"05/30/2019 13:30:00","WEST",61752,7.34,-0.55,0.00
"05/30/2019 13:35:00","CAPITL",61757,7.21,0.47,0.00
"05/30/2019 13:35:00","CENTRL",61754,6.75,0.01,0.00
"05/30/2019 13:35:00","DUNWOD",61760,7.42,0.68,0.00
"05/30/2019 13:35:00","GENESE",61753,6.42,-0.32,0.00
"05/30/2019 13:35:00","H Q",61844,6.58,-0.16,0.00
"05/30/2019 13:35:00","HUD VL",61758,7.36,0.61,0.00
"05/30/2019 13:35:00","LONGIL",61762,7.50,0.76,0.00
"05/30/2019 13:35:00","MHK VL",61756,6.87,0.13,0.00
"05/30/2019 13:35:00","MILLWD",61759,7.43,0.69,0.00
"05/30/2019 13:35:00","N.Y.C.",61761,7.49,0.75,0.00
"05/30/2019 13:35:00","NORTH",61755,6.49,-0.25,0.00
"05/30/2019 13:35:00","NPX",61845,7.25,0.51,0.00
"05/30/2019 13:35:00","O H",61846,6.15,-0.59,0.00
"05/30/2019 13:35:00","PJM",61847,6.82,0.08,0.00
"05/30/2019 13:35:00","WEST",61752,6.28,-0.46,0.00
"05/30/2019 13:40:00","CAPITL",61757,7.21,0.47,0.00
"05/30/2019 13:40:00","CENTRL",61754,6.76,0.01,0.00
"05/30/2019 13:40:00","DUNWOD",61760,7.42,0.68,0.00
"05/30/2019 13:40:00","GENESE",61753,6.42,-0.32,0.00
"05/30/2019 13:40:00","H Q",61844,6.58,-0.16,0.00
"05/30/2019 13:40:00","HUD VL",61758,7.36,0.62,0.00
"05/30/2019 13:40:00","LONGIL",61762,7.50,0.76,0.00
"05/30/2019 13:40:00","MHK VL",61756,6.88,0.13,0.00
"05/30/2019 13:40:00","MILLWD",61759,7.43,0.69,0.00
"05/30/2019 13:40:00","N.Y.C.",61761,7.49,0.75,0.00
"05/30/2019 13:40:00","NORTH",61755,6.49,-0.26,0.00
"05/30/2019 13:40:00","NPX",61845,7.25,0.51,0.00
"05/30/2019 13:40:00","O H",61846,6.15,-0.59,0.00
"05/30/2019 13:40:00","PJM",61847,6.82,0.08,0.00
"05/30/2019 13:40:00","WEST",61752,6.28,-0.46,0.00
"05/30/2019 13:45:00","CAPITL",61757,8.48,0.55,0.00
"05/30/2019 13:45:00","CENTRL",61754,7.92,-0.01,0.00
"05/30/2019 13:45:00","DUNWOD",61760,8.74,0.81,0.00
"05/30/2019 13:45:00","GENESE",61753,7.51,-0.41,0.00
"05/30/2019 13:45:00","H Q",61844,7.75,-0.18,0.00
"05/30/2019 13:45:00","HUD VL",61758,8.66,0.73,0.00
"05/30/2019 13:45:00","LONGIL",61762,8.83,0.90,0.00
"05/30/2019 13:45:00","MHK VL",61756,8.08,0.15,0.00
"05/30/2019 13:45:00","MILLWD",61759,8.74,0.81,0.00
"05/30/2019 13:45:00","N.Y.C.",61761,8.81,0.89,0.00
"05/30/2019 13:45:00","NORTH",61755,7.64,-0.29,0.00
"05/30/2019 13:45:00","NPX",61845,8.53,0.60,0.00
"05/30/2019 13:45:00","O H",61846,7.17,-0.75,0.00
"05/30/2019 13:45:00","PJM",61847,8.00,0.07,0.00
"05/30/2019 13:45:00","WEST",61752,7.34,-0.59,0.00
"05/30/2019 13:50:00","CAPITL",61757,8.42,0.54,0.00
"05/30/2019 13:50:00","CENTRL",61754,7.88,0.01,0.00
"05/30/2019 13:50:00","DUNWOD",61760,8.68,0.80,0.00
"05/30/2019 13:50:00","GENESE",61753,7.50,-0.38,0.00
"05/30/2019 13:50:00","H Q",61844,7.69,-0.18,0.00
"05/30/2019 13:50:00","HUD VL",61758,8.60,0.72,0.00
"05/30/2019 13:50:00","LONGIL",61762,8.76,0.89,0.00
"05/30/2019 13:50:00","MHK VL",61756,8.02,0.15,0.00
"05/30/2019 13:50:00","MILLWD",61759,8.68,0.80,0.00
"05/30/2019 13:50:00","N.Y.C.",61761,8.75,0.88,0.00
"05/30/2019 13:50:00","NORTH",61755,7.59,-0.28,0.00
"05/30/2019 13:50:00","NPX",61845,8.47,0.59,0.00
"05/30/2019 13:50:00","O H",61846,7.17,-0.70,0.00
"05/30/2019 13:50:00","PJM",61847,7.97,0.09,0.00
"05/30/2019 13:50:00","WEST",61752,7.33,-0.54,0.00
"05/30/2019 13:55:00","CAPITL",61757,7.20,0.46,0.00
"05/30/2019 13:55:00","CENTRL",61754,6.76,0.01,0.00
"05/30/2019 13:55:00","DUNWOD",61760,7.44,0.69,0.00
"05/30/2019 13:55:00","GENESE",61753,6.42,-0.32,0.00
"05/30/2019 13:55:00","H Q",61844,6.58,-0.16,0.00
"05/30/2019 13:55:00","HUD VL",61758,7.37,0.63,0.00
"05/30/2019 13:55:00","LONGIL",61762,7.52,0.77,0.00
"05/30/2019 13:55:00","MHK VL",61756,6.87,0.13,0.00
"05/30/2019 13:55:00","MILLWD",61759,7.44,0.69,0.00
"05/30/2019 13:55:00","N.Y.C.",61761,7.50,0.76,0.00
"05/30/2019 13:55:00","NORTH",61755,6.49,-0.25,0.00
"05/30/2019 13:55:00","NPX",61845,7.25,0.51,0.00
"05/30/2019 13:55:00","O H",61846,6.16,-0.59,0.00
"05/30/2019 13:55:00","PJM",61847,6.83,0.09,0.00
"05/30/2019 13:55:00","WEST",61752,6.29,-0.45,0.00
"05/30/2019 14:00:00","CAPITL",61757,8.46,0.55,0.00
