Time Stamp,Time Zone,Name,PTID,10 Min Spinning Reserve ($/MWHr),10 Min Non-Synchronous Reserve ($/MWHr),30 Min Operating Reserve ($/MWHr),NYCA Regulation Capacity ($/MWHr),NYCA Regulation Movement ($/MW)
05/29/2019 12:15:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:15:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:15:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:20:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:25:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:30:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:35:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:40:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:45:00,EDT,CAPITL,61757,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:45:00,EDT,CENTRL,61754,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:45:00,EDT,DUNWOD,61760,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:45:00,EDT,GENESE,61753,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:45:00,EDT,HUD VL,61758,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:45:00,EDT,LONGIL,61762,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:45:00,EDT,MHK VL,61756,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:45:00,EDT,MILLWD,61759,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:45:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:45:00,EDT,NORTH,61755,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:45:00,EDT,WEST,61752,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,CAPITL,61757,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,CENTRL,61754,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,DUNWOD,61760,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,GENESE,61753,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,HUD VL,61758,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,LONGIL,61762,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,MHK VL,61756,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,MILLWD,61759,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,NORTH,61755,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:50:00,EDT,WEST,61752,0.00,0.00,0.00,4.99,0.25
05/29/2019 12:55:00,EDT,CAPITL,61757,1.14,0.00,0.00,5.00,0.30
05/29/2019 12:55:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:55:00,EDT,DUNWOD,61760,1.14,0.00,0.00,5.00,0.30
05/29/2019 12:55:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:55:00,EDT,HUD VL,61758,1.14,0.00,0.00,5.00,0.30
05/29/2019 12:55:00,EDT,LONGIL,61762,1.14,0.00,0.00,5.00,0.30
05/29/2019 12:55:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:55:00,EDT,MILLWD,61759,1.14,0.00,0.00,5.00,0.30
05/29/2019 12:55:00,EDT,N.Y.C.,61761,1.14,0.00,0.00,5.00,0.30
05/29/2019 12:55:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 12:55:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 13:00:00,EDT,CAPITL,61757,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:00:00,EDT,CENTRL,61754,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:00:00,EDT,DUNWOD,61760,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:00:00,EDT,GENESE,61753,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:00:00,EDT,HUD VL,61758,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:00:00,EDT,LONGIL,61762,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:00:00,EDT,MHK VL,61756,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:00:00,EDT,MILLWD,61759,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:00:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:00:00,EDT,NORTH,61755,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:00:00,EDT,WEST,61752,0.00,0.00,0.00,6.00,0.11
05/29/2019 13:05:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:05:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:05:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:05:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:05:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:05:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:05:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:05:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:05:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:05:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:05:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:10:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:15:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:20:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:25:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:30:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:35:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:40:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:45:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:50:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 13:55:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:00:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:05:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:10:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:15:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:20:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:25:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,GENESE,61753,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,NORTH,61755,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:30:00,EDT,WEST,61752,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:35:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.00,0.01
05/29/2019 14:35:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.00,0.01
