timestamp,sum_rt,ckt1_MW_bg276,ckt2_MW_bg276,ckt3_MW_bg276,ckt4_MW_bg276,ckt1_MW_a239,ckt2_MW_a239,ckt3_MW_a239,ckt4_MW_a239,ckt1_MW_a139,ckt2_MW_a139,ckt3_MW_a139,ckt4_MW_a139,da_sum,da_feeder,,,,,,,,,,,,
2016-02-07 03:55:00,21.735,2.511,1.719,1.841,1.089,1.701,2.855,1.583,2.504,1.019,1.115,2.063,1.735,22.34,2.58,1.63,2.03,1.63,1.81,2.84,1.64,2.55,1.12,1.22,1.93,1.93,1.75
2016-02-07 04:00:00,21.768,2.52,1.721,1.847,1.092,1.703,2.856,1.586,2.507,1.018,1.114,2.067,1.737,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:05:00,21.805,2.53,1.722,1.853,1.094,1.704,2.857,1.59,2.511,1.018,1.114,2.072,1.74,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:10:00,21.847,2.54,1.724,1.86,1.097,1.706,2.858,1.594,2.516,1.018,1.114,2.076,1.744,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:15:00,21.892,2.551,1.724,1.868,1.099,1.707,2.859,1.599,2.521,1.019,1.116,2.081,1.748,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:20:00,21.944,2.563,1.725,1.876,1.101,1.709,2.861,1.604,2.527,1.02,1.118,2.087,1.753,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:25:00,21.998,2.575,1.725,1.884,1.103,1.71,2.864,1.61,2.534,1.022,1.12,2.092,1.759,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:30:00,22.056,2.587,1.725,1.893,1.105,1.712,2.868,1.615,2.541,1.024,1.123,2.098,1.765,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:35:00,22.121,2.6,1.724,1.902,1.107,1.713,2.874,1.621,2.549,1.027,1.127,2.104,1.773,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:40:00,22.191,2.612,1.724,1.912,1.109,1.716,2.881,1.627,2.557,1.03,1.132,2.111,1.78,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:45:00,22.267,2.625,1.723,1.921,1.112,1.718,2.891,1.633,2.566,1.034,1.137,2.118,1.789,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:50:00,22.345,2.637,1.722,1.931,1.114,1.721,2.903,1.638,2.575,1.037,1.143,2.126,1.798,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 04:55:00,22.430,2.649,1.721,1.941,1.118,1.724,2.917,1.643,2.585,1.041,1.15,2.134,1.807,22.74,2.62,1.66,2.07,1.66,1.85,2.89,1.67,2.60,1.14,1.24,1.97,1.97,1.78
2016-02-07 05:00:00,22.516,2.66,1.72,1.951,1.121,1.727,2.934,1.647,2.595,1.045,1.157,2.142,1.817,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:05:00,22.611,2.671,1.719,1.961,1.125,1.731,2.954,1.651,2.606,1.049,1.165,2.151,1.828,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:10:00,22.706,2.681,1.718,1.971,1.129,1.735,2.977,1.654,2.617,1.053,1.173,2.16,1.838,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:15:00,22.806,2.691,1.717,1.981,1.134,1.74,3.001,1.657,2.628,1.057,1.181,2.169,1.85,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:20:00,22.909,2.7,1.716,1.992,1.139,1.745,3.027,1.66,2.639,1.061,1.19,2.179,1.861,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:25:00,23.009,2.71,1.715,2.002,1.144,1.75,3.053,1.662,2.65,1.065,1.198,2.188,1.872,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:30:00,23.112,2.719,1.715,2.013,1.149,1.756,3.08,1.664,2.661,1.069,1.207,2.196,1.883,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:35:00,23.215,2.729,1.715,2.024,1.155,1.762,3.106,1.667,2.672,1.073,1.215,2.203,1.894,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:40:00,23.315,2.739,1.715,2.035,1.161,1.768,3.131,1.669,2.683,1.076,1.223,2.21,1.905,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:45:00,23.413,2.749,1.716,2.047,1.167,1.774,3.155,1.672,2.693,1.08,1.23,2.215,1.915,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:50:00,23.506,2.759,1.717,2.059,1.173,1.78,3.177,1.676,2.703,1.083,1.236,2.219,1.924,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 05:55:00,23.596,2.77,1.719,2.072,1.179,1.787,3.195,1.68,2.712,1.086,1.242,2.222,1.932,23.96,2.76,1.75,2.18,1.75,1.94,3.04,1.76,2.74,1.20,1.31,2.07,2.07,1.87
2016-02-07 06:00:00,23.679,2.782,1.722,2.085,1.185,1.793,3.211,1.684,2.721,1.088,1.246,2.222,1.94,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:05:00,23.755,2.794,1.725,2.099,1.191,1.799,3.223,1.689,2.729,1.09,1.249,2.22,1.947,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:10:00,23.828,2.808,1.729,2.113,1.197,1.806,3.231,1.695,2.736,1.092,1.252,2.217,1.952,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:15:00,23.899,2.822,1.734,2.127,1.204,1.812,3.237,1.702,2.743,1.094,1.253,2.213,1.958,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:20:00,23.963,2.836,1.739,2.142,1.21,1.818,3.239,1.709,2.75,1.096,1.254,2.208,1.962,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:25:00,24.034,2.852,1.745,2.158,1.218,1.825,3.24,1.717,2.757,1.098,1.255,2.202,1.967,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:30:00,24.103,2.867,1.751,2.174,1.225,1.832,3.24,1.726,2.765,1.101,1.255,2.196,1.971,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:35:00,24.176,2.884,1.758,2.19,1.234,1.84,3.238,1.735,2.773,1.104,1.255,2.19,1.975,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:40:00,24.256,2.901,1.765,2.206,1.244,1.848,3.235,1.745,2.783,1.108,1.256,2.185,1.98,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:45:00,24.343,2.918,1.772,2.223,1.254,1.856,3.233,1.756,2.794,1.113,1.257,2.182,1.985,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:50:00,24.437,2.936,1.78,2.24,1.266,1.866,3.231,1.767,2.806,1.118,1.258,2.179,1.99,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 06:55:00,24.542,2.954,1.787,2.257,1.279,1.875,3.229,1.779,2.821,1.125,1.26,2.179,1.997,26.16,3.02,1.91,2.38,1.91,2.12,3.32,1.92,2.99,1.31,1.42,2.26,2.26,2.04
2016-02-07 07:00:00,24.660,2.973,1.795,2.274,1.293,1.886,3.229,1.792,2.837,1.133,1.263,2.181,2.004,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:05:00,24.789,2.992,1.803,2.291,1.309,1.897,3.23,1.805,2.856,1.142,1.267,2.185,2.012,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:10:00,24.933,3.011,1.811,2.309,1.326,1.909,3.233,1.819,2.876,1.153,1.272,2.192,2.022,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:15:00,25.083,3.03,1.819,2.326,1.344,1.922,3.237,1.832,2.898,1.164,1.278,2.201,2.032,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:20:00,25.236,3.048,1.826,2.343,1.363,1.935,3.241,1.846,2.92,1.177,1.285,2.21,2.042,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:25:00,25.392,3.066,1.834,2.36,1.382,1.948,3.246,1.859,2.942,1.189,1.292,2.221,2.053,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:30:00,25.546,3.082,1.842,2.377,1.402,1.961,3.251,1.872,2.964,1.202,1.299,2.231,2.063,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:35:00,25.699,3.098,1.849,2.394,1.421,1.973,3.256,1.885,2.986,1.215,1.307,2.241,2.074,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:40:00,25.842,3.112,1.857,2.41,1.44,1.985,3.26,1.896,3.005,1.228,1.315,2.251,2.083,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:45:00,25.974,3.124,1.864,2.425,1.458,1.997,3.262,1.907,3.023,1.24,1.323,2.259,2.092,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:50:00,26.094,3.134,1.871,2.44,1.476,2.008,3.264,1.916,3.037,1.252,1.331,2.266,2.099,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 07:55:00,26.197,3.142,1.878,2.454,1.492,2.018,3.264,1.924,3.049,1.263,1.338,2.27,2.105,27.1,3.12,1.98,2.47,1.98,2.20,3.44,1.99,3.10,1.36,1.48,2.34,2.34,2.12
2016-02-07 08:00:00,26.284,3.148,1.885,2.468,1.507,2.027,3.262,1.93,3.057,1.273,1.345,2.272,2.11,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:05:00,26.348,3.151,1.891,2.481,1.52,2.035,3.258,1.934,3.061,1.282,1.351,2.271,2.113,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:10:00,26.391,3.151,1.898,2.493,1.532,2.041,3.252,1.937,3.061,1.289,1.357,2.266,2.114,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:15:00,26.418,3.149,1.904,2.503,1.542,2.047,3.244,1.939,3.058,1.295,1.363,2.26,2.114,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:20:00,26.427,3.145,1.91,2.513,1.551,2.052,3.235,1.939,3.052,1.3,1.368,2.25,2.112,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:25:00,26.425,3.14,1.915,2.521,1.559,2.056,3.225,1.939,3.044,1.304,1.373,2.239,2.11,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:30:00,26.412,3.133,1.921,2.527,1.565,2.059,3.215,1.938,3.035,1.308,1.377,2.227,2.107,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:35:00,26.392,3.125,1.926,2.532,1.571,2.062,3.205,1.937,3.025,1.31,1.382,2.213,2.104,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:40:00,26.365,3.116,1.932,2.534,1.576,2.065,3.195,1.937,3.014,1.312,1.386,2.198,2.1,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:45:00,26.334,3.106,1.937,2.535,1.581,2.067,3.186,1.936,3.004,1.313,1.39,2.182,2.097,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:50:00,26.307,3.096,1.942,2.534,1.585,2.07,3.178,1.937,2.995,1.314,1.395,2.167,2.094,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 08:55:00,26.278,3.086,1.948,2.53,1.589,2.073,3.172,1.938,2.986,1.314,1.399,2.151,2.092,27.22,3.14,1.99,2.48,1.99,2.21,3.46,1.99,3.11,1.36,1.48,2.35,2.35,2.13
2016-02-07 09:00:00,26.252,3.076,1.953,2.523,1.592,2.076,3.167,1.941,2.98,1.314,1.404,2.135,2.091,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:05:00,26.233,3.066,1.958,2.514,1.595,2.08,3.165,1.945,2.976,1.314,1.409,2.12,2.091,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:10:00,26.219,3.057,1.964,2.502,1.599,2.083,3.164,1.951,2.974,1.313,1.414,2.106,2.092,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:15:00,26.209,3.049,1.97,2.489,1.602,2.087,3.165,1.957,2.974,1.312,1.419,2.092,2.093,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:20:00,26.207,3.041,1.975,2.475,1.606,2.092,3.168,1.965,2.975,1.311,1.425,2.079,2.095,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:25:00,26.204,3.033,1.981,2.46,1.609,2.096,3.171,1.973,2.978,1.31,1.43,2.066,2.097,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:30:00,26.207,3.027,1.987,2.444,1.613,2.1,3.175,1.981,2.982,1.309,1.435,2.054,2.1,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:35:00,26.209,3.021,1.993,2.429,1.616,2.103,3.179,1.99,2.986,1.307,1.44,2.043,2.102,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:40:00,26.214,3.015,2,2.414,1.62,2.107,3.183,1.998,2.99,1.306,1.445,2.033,2.103,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:45:00,26.218,3.01,2.006,2.401,1.624,2.11,3.186,2.006,2.994,1.304,1.449,2.023,2.105,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:50:00,26.223,3.006,2.013,2.389,1.628,2.112,3.188,2.014,2.998,1.303,1.453,2.014,2.105,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 09:55:00,26.225,3.003,2.02,2.379,1.632,2.113,3.189,2.02,3.001,1.301,1.457,2.006,2.104,27.38,3.16,2.00,2.49,2.00,2.22,3.48,2.01,3.13,1.37,1.49,2.37,2.37,2.14
2016-02-07 10:00:00,26.229,3.001,2.027,2.372,1.637,2.114,3.189,2.026,3.003,1.3,1.46,1.998,2.102,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:05:00,26.23,3,2.034,2.368,1.642,2.114,3.187,2.03,3.004,1.299,1.462,1.991,2.099,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:10:00,26.226,2.999,2.042,2.366,1.647,2.113,3.183,2.033,3.003,1.297,1.464,1.985,2.094,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:15:00,26.223,2.999,2.049,2.367,1.652,2.111,3.178,2.035,3.002,1.296,1.466,1.98,2.088,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:20:00,26.217,2.999,2.056,2.369,1.656,2.109,3.172,2.036,3,1.295,1.467,1.976,2.082,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:25:00,26.210,2.999,2.063,2.373,1.661,2.106,3.165,2.036,2.998,1.294,1.469,1.972,2.074,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:30:00,26.202,3,2.069,2.377,1.665,2.103,3.158,2.034,2.996,1.293,1.47,1.97,2.067,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:35:00,26.193,3,2.075,2.382,1.668,2.1,3.151,2.032,2.994,1.292,1.471,1.968,2.06,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:40:00,26.183,3,2.08,2.387,1.67,2.098,3.145,2.028,2.992,1.291,1.472,1.968,2.052,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:45:00,26.174,3,2.083,2.392,1.672,2.095,3.139,2.024,2.991,1.29,1.473,1.969,2.046,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:50:00,26.165,2.999,2.086,2.396,1.672,2.093,3.135,2.018,2.991,1.29,1.475,1.971,2.039,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 10:55:00,26.155,2.997,2.087,2.398,1.671,2.092,3.132,2.012,2.992,1.289,1.477,1.974,2.034,27.26,3.14,1.99,2.48,1.99,2.21,3.46,2.00,3.11,1.37,1.48,2.36,2.36,2.13
2016-02-07 11:00:00,26.147,2.995,2.087,2.399,1.669,2.091,3.131,2.005,2.994,1.288,1.48,1.978,2.03,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:05:00,26.139,2.992,2.085,2.398,1.665,2.091,3.132,1.997,2.998,1.287,1.483,1.984,2.027,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:10:00,26.133,2.987,2.082,2.395,1.66,2.092,3.135,1.989,3.003,1.287,1.487,1.99,2.026,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:15:00,26.128,2.982,2.078,2.39,1.654,2.094,3.139,1.98,3.01,1.286,1.492,1.998,2.025,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:20:00,26.121,2.976,2.072,2.384,1.647,2.096,3.145,1.972,3.017,1.285,1.496,2.006,2.025,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:25:00,26.115,2.969,2.066,2.377,1.639,2.098,3.151,1.964,3.025,1.285,1.501,2.014,2.026,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:30:00,26.11,2.962,2.059,2.37,1.63,2.101,3.158,1.956,3.033,1.284,1.507,2.023,2.027,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:35:00,26.106,2.955,2.052,2.362,1.621,2.104,3.165,1.949,3.042,1.284,1.512,2.031,2.029,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:40:00,26.103,2.947,2.045,2.354,1.612,2.108,3.172,1.944,3.051,1.283,1.517,2.039,2.031,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:45:00,26.098,2.939,2.038,2.346,1.603,2.111,3.179,1.94,3.059,1.283,1.522,2.046,2.032,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:50:00,26.094,2.93,2.031,2.339,1.594,2.114,3.185,1.937,3.067,1.283,1.527,2.053,2.034,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 11:55:00,26.091,2.922,2.025,2.333,1.585,2.117,3.19,1.937,3.074,1.283,1.532,2.058,2.035,27.08,3.12,1.98,2.47,1.98,2.20,3.44,1.98,3.09,1.36,1.48,2.34,2.34,2.12
2016-02-07 12:00:00,26.085,2.914,2.019,2.328,1.577,2.119,3.193,1.939,3.08,1.283,1.536,2.062,2.035,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:05:00,26.08,2.906,2.014,2.324,1.57,2.121,3.195,1.943,3.085,1.283,1.54,2.064,2.035,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:10:00,26.074,2.898,2.01,2.322,1.563,2.122,3.195,1.95,3.089,1.284,1.543,2.065,2.033,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:15:00,26.070,2.891,2.007,2.321,1.557,2.124,3.193,1.958,3.091,1.284,1.546,2.066,2.032,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:20:00,26.063,2.884,2.004,2.32,1.552,2.124,3.191,1.967,3.093,1.285,1.548,2.065,2.03,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:25:00,26.057,2.878,2.002,2.32,1.548,2.125,3.187,1.977,3.094,1.286,1.55,2.063,2.027,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:30:00,26.052,2.872,2,2.321,1.545,2.126,3.183,1.987,3.094,1.287,1.551,2.062,2.024,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:35:00,26.046,2.866,1.999,2.322,1.543,2.126,3.178,1.997,3.094,1.288,1.552,2.06,2.021,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:40:00,26.040,2.861,1.997,2.324,1.542,2.127,3.172,2.006,3.093,1.289,1.552,2.059,2.018,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:45:00,26.035,2.857,1.996,2.325,1.542,2.127,3.166,2.013,3.092,1.291,1.552,2.058,2.016,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:50:00,26.030,2.854,1.995,2.326,1.543,2.128,3.159,2.019,3.091,1.292,1.552,2.058,2.013,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 12:55:00,26.027,2.852,1.994,2.326,1.545,2.129,3.153,2.023,3.09,1.294,1.551,2.059,2.011,26.82,3.09,1.96,2.44,1.96,2.18,3.41,1.97,3.06,1.34,1.46,2.32,2.32,2.10
2016-02-07 13:00:00,26.021,2.85,1.992,2.326,1.548,2.13,3.147,2.024,3.088,1.296,1.55,2.061,2.009,26.7,3.08,1.95,2.43,1.95,2.17,3.39,1.96,3.05,1.34,1.45,2.31,2.31,2.09
2016-02-07 13:05:00,26.017,2.849,1.99,2.325,1.552,2.132,3.141,2.022,3.087,1.298,1.548,2.065,2.008,26.7,3.08,1.95,2.43,1.95,2.17,3.39,1.96,3.05,1.34,1.45,2.31,2.31,2.09
2016-02-07 13:10:00,26.015,2.85,1.988,2.324,1.558,2.134,3.136,2.017,3.085,1.3,1.546,2.07,2.007,26.7,3.08,1.95,2.43,1.95,2.17,3.39,1.96,3.05,1.34,1.45,2.31,2.31,2.09
2016-02-07 13:15:00,26.014,2.851,1.986,2.322,1.563,2.136,3.131,2.01,3.084,1.303,1.544,2.077,2.007,26.7,3.08,1.95,2.43,1.95,2.17,3.39,1.96,3.05,1.34,1.45,2.31,2.31,2.09
2016-02-07 13:20:00,26.014,2.853,1.983,2.32,1.569,2.138,3.127,2.001,3.083,1.305,1.542,2.085,2.008,26.7,3.08,1.95,2.43,1.95,2.17,3.39,1.96,3.05,1.34,1.45,2.31,2.31,2.09
