timestamp,Pg_1,Pg_2,Pg_3,Pg_4,Pg_5,Pg_6,Pg_7,Pg_8,Pg_9,Pg_10,Pg_11,Pg_12,Qg_1,Qg_2,Qg_3,Qg_4,Qg_5,Qg_6,Qg_7,Qg_8,Qg_9,Qg_10,Qg_11,Qg_12
73.0,3.413453445710901e-7,3.413453445710901e-7,3.413453445710901e-7,3.413453445710901e-7,3.7646515031473427e-7,3.7646515031473427e-7,3.3610580113610006e-7,3.3610580113610006e-7,3.4139316874834823e-7,3.4139316874834823e-7,3.4139316874834823e-7,3.4139316874834823e-7,1.0509092649766083e-9,-2.3058487377330694e-9,2.1011906310458024e-9,-9.76881090232901e-9,-2.066502445470219e-8,1.2539469012585e-8,-4.830501772024953e-9,6.511645255544578e-8,-1.3951391913699111e-8,-1.1802370202709287e-8,-1.3346566200630514e-8,-9.746311109931228e-9
74.0,3.7842063119902176e-7,3.7842063119902176e-7,3.7842063119902176e-7,3.4552307445344783e-7,3.791886643963965e-7,3.791886643963965e-7,3.791886643963965e-7,3.502940662849084e-7,3.8373384257635666e-7,3.8373384257635666e-7,3.8373384257635666e-7,3.510756583294333e-7,-7.3837281211735145e-9,1.6566638803360771e-9,-3.0337108507039776e-9,-2.735156699856477e-8,-1.1028615778870937e-8,1.3519194763034227e-9,1.3103892800897673e-9,-9.274750696916986e-9,-2.162558937311823e-8,-5.237281317757929e-9,-1.745423213543282e-8,-9.985230924746477e-9
75.0,3.432542401904774e-7,3.432542401904774e-7,3.432542401904774e-7,3.432542401904774e-7,3.8054058399219787e-7,3.8054058399219787e-7,3.507560529489956e-7,3.507560529489956e-7,3.460222985551486e-7,3.460222985551486e-7,3.460222985551486e-7,3.460222985551486e-7,-2.055989127196186e-9,3.0032901790896102e-9,-4.7297001079825315e-9,-8.948878032339397e-9,-2.1987939642023404e-8,2.811759327874061e-9,-1.6634615959068933e-8,-9.442597106233257e-9,-3.683221478941095e-9,1.3127191675860384e-8,-1.0446093722839509e-8,-1.0311204998422541e-8
76.0,3.7415109093935603e-7,3.7415109093935603e-7,3.7415109093935603e-7,3.4684415000354316e-7,3.7940208425887064e-7,3.7940208425887064e-7,3.7940208425887064e-7,3.4524199288933463e-7,3.7641652477106587e-7,3.7641652477106587e-7,3.7641652477106587e-7,3.500350155204707e-7,-9.303590123802308e-9,-6.074835584670607e-9,-2.0230344731791286e-8,6.491615300201711e-8,-3.938996199962013e-9,-1.0078345887886544e-8,-2.27091036442144e-9,-9.847907672599628e-9,-2.0991519591866154e-8,-2.7739390426042173e-8,-1.6791824519792623e-8,-2.7622019326640985e-8
77.0,3.428912585698029e-7,3.428912585698029e-7,3.428912585698029e-7,3.428912585698029e-7,3.692595927623549e-7,3.692595927623549e-7,3.4778246755682226e-7,3.4778246755682226e-7,3.4225239369904315e-7,3.4225239369904315e-7,3.4225239369904315e-7,3.4225239369904315e-7,-2.160426812654302e-8,-1.0101942667286643e-8,-2.106152969557813e-9,-8.906849930516207e-9,-1.504586946107811e-8,-1.642651892038596e-8,-9.150207329248105e-9,-1.053833912289752e-8,-1.0283748391865659e-8,-1.570496339717022e-8,-1.7423526319895577e-8,-2.7777245465842892e-8
78.0,3.8185143992126244e-7,3.8185143992126244e-7,3.8185143992126244e-7,3.477979662742346e-7,3.7481366066884765e-7,3.7481366066884765e-7,3.7481366066884765e-7,3.4933694426525505e-7,3.837439636178374e-7,3.837439636178374e-7,3.837439636178374e-7,3.4896442404540957e-7,-6.4456740993664365e-9,1.2096313514673453e-8,-1.0551846112045758e-8,-9.506164371056747e-9,-2.211633881860202e-8,-9.936878461353155e-9,-9.752996120753029e-9,-9.560972382712155e-9,-6.97097060774476e-9,-8.258423009816708e-9,-1.7415826397961595e-8,-9.268789335272863e-9
79.0,3.4323025525533634e-7,3.4323025525533634e-7,3.4323025525533634e-7,3.4323025525533634e-7,3.827396406966367e-7,3.827396406966367e-7,3.462863885973946e-7,3.462863885973946e-7,3.436587777825122e-7,3.436587777825122e-7,3.436587777825122e-7,3.436587777825122e-7,-1.0084606104290959e-8,-1.6054180412217852e-8,1.110102004289345e-9,6.492303041734487e-8,-2.1710570972424072e-8,-1.883847023624601e-8,1.140485356934305e-9,-9.57815523784006e-9,-9.640704532182519e-9,1.1224017869465664e-8,-4.701583810076542e-9,-8.469860535917563e-8
80.0,3.7637768426032706e-7,3.7637768426032706e-7,3.7637768426032706e-7,3.477586009215781e-7,3.821596686143083e-7,3.821596686143083e-7,3.821596686143083e-7,3.5276517753919696e-7,3.850198507876119e-7,3.850198507876119e-7,3.850198507876119e-7,3.425760570253696e-7,-1.0775798341815211e-8,-4.923684797049253e-9,-5.970195862418397e-9,-8.89076802700808e-9,-1.4503262090387794e-8,-1.478233255096268e-9,-2.8684196692087864e-8,-8.657499676021845e-9,-1.0136566415488028e-8,-8.948921596844831e-9,-5.286277448664087e-9,6.49252584888906e-8
81.0,3.493833727785518e-7,3.493833727785518e-7,3.493833727785518e-7,3.493833727785518e-7,3.7812793179907487e-7,3.7812793179907487e-7,3.415955205759341e-7,3.415955205759341e-7,3.4363212708708224e-7,3.4363212708708224e-7,3.4363212708708224e-7,3.4363212708708224e-7,-3.3993835597825103e-9,-8.838941734756963e-9,2.0538182724766398e-9,-9.60032215330193e-9,-9.768810906987313e-9,-1.3873440778580536e-8,-2.05909864420168e-8,-9.686952928216017e-9,3.0990668385942137e-10,1.4905339583377418e-8,4.0458924629945474e-9,-9.823305134761489e-9
82.0,3.805310189321077e-7,3.805310189321077e-7,3.805310189321077e-7,3.4556086042002895e-7,3.8067567750889536e-7,3.8067567750889536e-7,3.8067567750889536e-7,3.4003219908309435e-7,3.772102697179837e-7,3.772102697179837e-7,3.772102697179837e-7,3.491445208110594e-7,-2.147760365982571e-8,-8.734308785885943e-9,-1.7079406490599862e-8,8.171873946535363e-8,-2.1723696140631284e-8,-9.695423542624559e-9,-5.531924499304386e-9,-8.873424442450834e-9,-2.2015335404853747e-8,6.51194225228884e-9,-1.7854847429265648e-8,-1.1784182136904201e-8
83.0,3.4601998673753957e-7,3.4601998673753957e-7,3.4601998673753957e-7,3.4601998673753957e-7,3.8080095742255086e-7,3.8080095742255086e-7,3.394640765870199e-7,3.394640765870199e-7,3.462442924611353e-7,3.462442924611353e-7,3.462442924611353e-7,3.462442924611353e-7,-1.4032572950125994e-8,-6.425775740371203e-9,1.516800810949973e-9,-9.592950201649244e-9,-1.5110125705791736e-8,-1.2934037382601227e-8,-1.0797226057081401e-8,6.402063550556014e-8,-3.280142017129204e-9,-6.129114403272373e-9,-1.774455876924545e-8,-9.602283709495803e-9
84.0,3.86291513635918e-7,3.86291513635918e-7,3.86291513635918e-7,3.4581309257802544e-7,3.7257270932318287e-7,3.7257270932318287e-7,3.7257270932318287e-7,3.4713567549823643e-7,3.731206093709083e-7,3.731206093709083e-7,3.731206093709083e-7,3.477240551288828e-7,-2.169882247292493e-8,1.506070548806659e-8,-2.1319395099553308e-8,-1.0177129131943616e-8,-2.2652150354218992e-8,5.721546995215259e-9,-1.850584587069013e-8,-1.1035429648855025e-8,-2.508584880757648e-8,-1.2095793954341473e-8,-1.3998390804658256e-8,-9.451041798494662e-9
85.0,3.4134488136482485e-7,3.4134488136482485e-7,3.4134488136482485e-7,3.4134488136482485e-7,3.8431690296365417e-7,3.8431690296365417e-7,3.4586806434310285e-7,3.4586806434310285e-7,3.4728733130378147e-7,3.4728733130378147e-7,3.4728733130378147e-7,3.4728733130378147e-7,-1.0403603547646246e-8,1.3289475818613595e-9,-2.4481535203262292e-8,-9.513356677928836e-9,-1.0288506804323258e-8,-1.1388967130916679e-8,-1.7719766928408035e-8,6.473447081906409e-8,-2.1886731494003412e-8,-2.558710754005136e-8,-1.0924312520762675e-8,-1.0358977415294473e-8
86.0,3.751683060516213e-7,3.751683060516213e-7,3.751683060516213e-7,3.432775391046076e-7,3.7745638053412187e-7,3.7745638053412187e-7,3.7745638053412187e-7,3.532226483198033e-7,3.790173013827317e-7,3.790173013827317e-7,3.790173013827317e-7,3.443217044523725e-7,-4.395604437277473e-9,7.625253485290888e-9,6.630838104795091e-10,-8.554497089053338e-8,-1.4270302276167881e-8,-1.045834408972561e-8,-9.947171665209389e-9,-1.05312427031124e-8,-1.0270219086876506e-8,3.641031676007222e-10,1.3215482722735084e-9,-9.40300796094177e-9
87.0,3.4821680654263565e-7,3.4821680654263565e-7,3.4821680654263565e-7,3.4821680654263565e-7,3.8719163934752743e-7,3.8719163934752743e-7,3.4764646200630706e-7,3.4764646200630706e-7,3.4751071745539406e-7,3.4751071745539406e-7,3.4751071745539406e-7,3.4751071745539406e-7,-9.634524275581855e-9,1.3394081858137007e-8,-1.4069784517046184e-9,-9.250701857587362e-9,-2.2519402598750948e-8,-8.272671817740918e-9,-2.1117681657183355e-8,6.461131008175657e-8,-1.4192764123596612e-8,-1.3545992456525816e-8,1.9044971232775375e-9,-9.208191160924966e-9
88.0,0.08241172650142874,0.07460750370534455,0.12218614376719093,0.1251993571922119,0.12724834423797826,0.1778100655545021,0.10591479317349284,0.15228814782525468,0.12298446918126758,0.05114100372996802,0.1115426150407376,0.05483906159400524,0.00326261656878019,0.0028975707252093036,0.005108759874857932,0.005248254035382099,0.005535221417718368,0.007970190652048386,0.004531665400149259,0.006731742190732671,0.005223977469263318,0.0018868607753617416,0.0046926064245345015,0.0020578964862993103
89.0,0.2654293074556408,0.24029362088437423,0.39353396489240183,0.40323886318228475,0.4098381959554086,0.5726863891784931,0.341127516106226,0.4904859007039121,0.386063174462312,0.16053739166990094,0.3501457378852542,0.17214606593606988,0.011814865324532046,0.010596370890483443,0.018142297215563867,0.01862699914656529,0.019380431208260863,0.027499745598959784,0.01594641101736537,0.023405325181376908,0.017972263443229025,0.006903585458534495,0.016175870100910695,0.007452657068998786
90.0,0.4545342371098808,0.4114906250601229,0.6739070861765372,0.6905262414094185,0.7018272690042792,0.9806966938277041,0.5841636499586477,0.8399324489958451,0.6533903131998674,0.27170041280512175,0.5926020404551381,0.2913474512256489,0.021222942981467475,0.019076289547949578,0.0321353944627122,0.03295990021238908,0.03389385942080769,0.04775514323070051,0.028055931261396227,0.040753421529889165,0.03126494797571376,0.012292534303645441,0.028250979060039913,0.013264713000415386
91.0,0.6200820076283272,0.5613612938549308,0.9193535990776717,0.9420256893425132,0.9574427125199592,1.3378803871214977,0.7969243135213283,1.1458477825811813,0.8854428928488705,0.3681951619449762,0.8030655595448023,0.39481988016323555,0.029059659787809968,0.026138474807578103,0.0439106162217757,0.045034435848408674,0.04630078514965906,0.06523011456595604,0.038330658601415296,0.05566902216479683,0.04240603906636995,0.01673590783599731,0.038323818927840085,0.018055626115951403
92.0,0.7785531334258482,0.704825464880705,1.1543080465058513,1.182774327800719,1.2021314009548303,1.6797956011241595,1.000590129381274,1.4386861985325872,1.1070068850641277,0.46032842880575064,1.0040162994154238,0.4936154412917822,0.03682587306150482,0.03317381371094427,0.05544120507609097,0.056853571581302345,0.0583706576882276,0.08216225548227155,0.04835070629445298,0.07014768990036176,0.05324748674541799,0.021214490494020587,0.04813860598451979,0.022864952958389063
93.0,0.9367657680671649,0.8480556234204993,1.388879246588148,1.4231302676913542,1.4464209638088208,2.021153097935634,1.2039237344000153,1.7310469491827893,1.3280599212062636,0.5522492241927214,1.2045036201349626,0.5921831668019603,0.044437950338586135,0.04005062778703892,0.06685186147547462,0.06855362263778181,0.0703425746722017,0.09897839120921663,0.0582765916340633,0.08451949392930604,0.06397100098631187,0.025565517268772486,0.05783429127983776,0.027537831074793545
94.0,1.1458005443503543,1.037295150297404,1.6988010082690155,1.740694982810363,1.769182887065066,2.4721637799146947,1.4725735473014643,2.117321815523729,1.6209430533035143,0.6740392286435964,1.4701383086730935,0.7227799886413389,0.05423068692654352,0.04886939863218165,0.08165116698700035,0.08373333040830541,0.08591331695266069,0.1209330428845164,0.07115570276673197,0.10325066555846275,0.07789305799289838,0.031063183956880312,0.07040221242362524,0.03345990315331097
95.0,1.2793157501589654,1.1581666857710715,1.896754997262965,1.9435306977994904,1.9753381754950072,2.7602344306006796,1.6441662156593027,2.3640442470042218,1.806899848568695,0.7513659041247535,1.6387945745222134,0.8056982716933678,0.06031781511738571,0.054337540037562505,0.09092471657356639,0.09324897136128747,0.09564229287263773,0.13471547563716543,0.07917720114230806,0.11498658855271275,0.0865494982358308,0.03440065173088688,0.07820231371019837,0.03706253293207373
96.0,1.2784666276240517,1.157397973743137,1.895496060550457,1.9422407145601321,1.9740270803755353,2.7584023747137567,1.6430749299648375,2.362475155227776,1.8034223093490342,0.7499198341390527,1.6356405688964262,0.8041476342213869,0.060349653376457243,0.05437129336293899,0.09094296915920246,0.09326601282351765,0.09565341288700577,0.13470620403462863,0.07919612444929047,0.11498788898538755,0.08644564132376178,0.03438447027087818,0.07811346727137122,0.037042359731669285
97.0,1.5463654913208895,1.3999272555881586,2.292691634833697,2.349231494191455,2.387678599083769,3.3364174391383394,1.9873763948190888,2.8575248303599854,2.1791236888901655,0.9061482654843348,1.976388491665885,0.9716731772863838,0.0717476465600148,0.06453817287755832,0.10866875129063198,0.11147389163918854,0.11449985449570897,0.16169601776577364,0.09462226370563669,0.1378625445322302,0.10294881132855781,0.04027930716195279,0.0929040776799926,0.04347093750098615
98.0,1.6680516081834003,1.5100898973863741,2.4731074315682227,2.534096509097221,2.57556908196223,3.5989658029256737,2.143766413048574,3.082388316239142,2.3486667227553077,0.9766495835626647,2.130158053859338,1.0472725511268521,0.07672529932845888,0.06896595757177242,0.11650003213019268,0.11952279597498434,0.12277254143940501,0.17361303169827977,0.10136713133445817,0.14793756460705407,0.11010358803576975,0.042721410319775346,0.0992912433785075,0.04614120957707567
99.0,1.774859913038597,1.6067836315632122,2.6314648997654033,2.6963592169515045,2.7404873525210904,3.82941399490858,2.2810355868417815,3.279759128340715,2.497347720225756,1.0384758122389357,2.265006483665323,1.1135695268116443,0.08121085428536108,0.07295728088365622,0.12351351771637915,0.12672773393021414,0.1301937555556052,0.18424870387889783,0.10743652708604308,0.15694846388731265,0.11640630884041664,0.044845915905341587,0.10492209456087377,0.048472005977798445
100.0,1.8682435722875428,1.6913240118571198,2.76991855208523,2.8382272626756246,2.884677185129832,4.030897348959056,2.4010515141634707,3.4523225701425484,2.6272356908620544,1.092487309186677,2.382810299671845,1.171486675946397,0.08425224493412839,0.07559185591742923,0.1286822647590642,0.13206016347832938,0.1353385255175526,0.19216129345513305,0.11142988799773697,0.16345923257016173,0.12098594687981375,0.04597805291989345,0.10893000872858165,0.049768675571054966
101.0,2.010944475507084,1.8205113744332697,2.9814915543182825,3.0550178481751895,3.105015727239654,4.338786938017745,2.5844495668025687,3.716019229116502,2.8265265200799394,1.1753586957805784,2.5635600649975734,1.2603506163423388,0.08913551014623222,0.07983662635342603,0.1368364799579661,0.14046265329999458,0.14342968873765297,0.20444561311798792,0.1177700536852319,0.17361802687000671,0.12812962070420916,0.04775367863425645,0.11520624052203424,0.05180665795530133
102.0,2.1516593712102106,1.9479008010661683,3.1901200376113477,3.268791300212616,3.3222877576747125,4.642391544168042,2.7652952184546917,3.976045949903087,3.023038675020141,1.2570746215615498,2.7417896704571,1.3479755429162052,0.09333431397212552,0.08343381724858055,0.14418710426510808,0.1480576050506541,0.148785597184804,0.2138066867635065,0.1214978830659518,0.18093664111469407,0.1352180225117475,0.04959004006230385,0.12143046818856766,0.053899920869228325
103.0,2.2789138602909738,2.063104499381803,3.378791684198869,3.4621157617678637,3.5187761329927967,4.916954154528612,2.928841663847881,4.211199217550185,3.2006598510511424,1.3309350848316923,2.902885823190891,1.4271769667806562,0.09433605723394771,0.08395982241991164,0.1478150771359577,0.1518935048759117,0.15237746983172223,0.22097405951866347,0.12365010446687727,0.18627768726293933,0.13812003016188298,0.04849118290814056,0.12361012110133585,0.052950697606497996
104.0,2.4519761853479873,2.219778106988908,3.6353795190428797,3.725031286745432,3.7859944868274464,5.2903511487870105,3.151259971534913,4.531000676386873,3.4426223006521246,1.4315506703413865,3.122337245554585,1.5350682157621316,0.09551794927885617,0.08445955876312931,0.15269754790482065,0.15706462648372327,0.15529815407207667,0.22859291111764787,0.1247080098951978,0.19148400871042348,0.14247557363342525,0.04709966956795898,0.12695604161330962,0.051778647488211246
105.0,2.634450353431485,2.3849722715708306,3.9059216586457177,4.0022452423732595,4.067745276902934,5.684055011720647,3.385774304178259,4.868194257609924,3.697780448633596,1.537653441611008,3.3537567017604006,1.6488434371277918,0.0959798727505111,0.08434371980658525,0.1566078669594412,0.16125856201584243,0.15731829818351586,0.235521039485376,0.1248691687180696,0.19587023218100533,0.14663988652978152,0.04625093408683013,0.13014472573648125,0.05108374707128884
106.0,2.7581351153926494,2.4969442900667675,4.089300711632988,4.190146590133975,4.258721784752086,5.9509156258534315,3.5447329650367867,5.096751035017198,3.870424001913321,1.6094440530081644,3.5103383258985765,1.7258253350147308,0.09663411161705458,0.08463572034048694,0.15946531984037027,0.16430001470836486,0.15917910481697986,0.24057077948351016,0.12557933602614313,0.19925043968866005,0.14961121446738307,0.04593799301283142,0.13247257113342387,0.05087185012451486
107.0,2.8478693379450677,2.57818082938401,4.222343590043958,4.326470427322627,4.397276673616491,6.1445250029724905,3.660058665772428,5.262570691305339,3.9954582913220054,1.6614372373396888,3.6237400240126134,1.7815782242679785,0.09741289583366992,0.08515312707806856,0.16181790229275667,0.16678410743437333,0.16109911059210555,0.24473058189236194,0.12668447802311808,0.20223485150433484,0.1521493240375451,0.04607790987869718,0.13455330277906144,0.051095265702019624
108.0,2.9381167220041555,2.6598819346379106,4.356147298516049,4.463573857342567,4.536623914000251,6.339241570876013,3.7760438776192635,5.429338617725026,4.121254216804364,1.7137471337520445,3.737832499205692,1.8376707275393138,0.09662388683011626,0.08412842719129242,0.16261861336905548,0.1677222754386458,0.16059565948007756,0.2465599931265008,0.12538461084400013,0.20282896819806018,0.15309065043162734,0.044826228570120384,0.1350106068887706,0.04987472066707448
109.0,3.0946829031223255,2.801621556224787,4.588277412378016,4.701428511563826,4.77837125541331,6.677046699501679,3.977261473296647,5.718656889515127,4.340093711347487,1.8047474698653467,3.9363122157488535,1.9352514338893028,0.09772123012533453,0.08480003646331835,0.16638053523818483,0.17171082593329304,0.16328723302757814,0.2530733738928727,0.1267459291838418,0.2073121817971864,0.1572573310100391,0.044987508766957555,0.1383909653337835,0.05016107928659475
110.0,3.21784272580532,2.9131183462759296,4.770878173568141,4.888532374156908,4.968537226675022,6.942774712259035,4.135545486644651,5.946243633411905,4.512091572428584,1.8762695817435515,4.092308219745571,2.011945416704998,0.09647919037310941,0.08332111809813701,0.1669594355698431,0.172456929184954,0.16203530159879012,0.25470220919825887,0.12460155066175492,0.20738627393047837,0.15817231795376682,0.04349347704280794,0.13871596358941318,0.04867522073475519
111.0,3.330133373835499,3.014775254798464,4.937363941882303,5.059123833399612,5.141920555605065,7.18505153498873,4.279860523798049,6.15374525396909,4.66886670503095,1.9414616063704824,4.234497745159341,2.081851574038259,0.09741829611428575,0.08395663366399429,0.16982498049709674,0.17548780388699417,0.16458961266762842,0.25998277376107415,0.1261810576907493,0.21123183321045802,0.16149560846686603,0.04383891862654334,0.14146002713032313,0.04912623455164997
112.0,3.4425494030602692,3.116545671039497,5.104035604857849,5.229905771661748,5.315497480853168,7.427598879485357,4.424336700042876,6.361478566816643,4.825835744121717,2.006734262742342,4.376863136850837,2.151844193796264,0.09746802324348404,0.08377768989430194,0.1715225415878811,0.17733153702956683,0.1654297408499261,0.26337137804921706,0.1261943900756858,0.21325305019286495,0.16362436161017782,0.04351752271423035,0.14305931471588976,0.048850387710351384
113.0,3.533884582030149,3.1992315589189295,5.239452112930481,5.368661774363236,5.45652433972809,7.624662458215146,4.541719936944476,6.530256626047279,4.953274886175921,2.0597274611330922,4.49244595173236,2.208669409537101,0.09739093867197116,0.08350896064971383,0.17283647362825735,0.1787678414121035,0.16599595904655676,0.2660303353507491,0.12609881175772042,0.21478420938170945,0.16531423770946269,0.043220701079543206,0.1443132655294919,0.04858460627035927
114.0,3.583511473819039,3.2441588657660567,5.313030557303653,5.444054730292925,5.533151163373325,7.731736785819797,4.605500018753068,6.621962040746957,5.022281932635825,2.0884227589839397,4.5550329133453955,2.239439707213559,0.09744991164686867,0.08347339774523682,0.173611328204572,0.1796123173270607,0.1664547677707357,0.26763079099650905,0.1261929187858043,0.21577059927595416,0.1663029045877409,0.04314749460516263,0.14506115219728993,0.0485326014382228
115.0,3.550322560600301,3.2141128878702134,5.263823595353846,5.393634279801184,5.481905540639089,7.660128825359026,4.562845894895743,6.560632328234993,4.975268382225047,2.068873046609496,4.512393278184874,2.2184763260979503,0.09760552980689394,0.08367298861108728,0.17329505792397554,0.1792488295632744,0.16667538746178845,0.26709745183438244,0.12661855076230843,0.2156532014155778,0.16591130635801954,0.04335198189582518,0.14483603145973847,0.04873775048712982
116.0,3.4773655520081745,3.148064787858821,5.155655160762108,5.282798312943286,5.369255651893127,7.502717745083232,4.46908213463781,6.425815246308034,4.87258141995413,2.0261725822044414,4.41925981887915,2.172688127309949,0.09664052857498737,0.0829199431711608,0.17101501626007848,0.17686136453566617,0.16439344039743403,0.2629911593630787,0.12501190321393754,0.212499728891574,0.163312075900147,0.04287988176617503,0.1426257067803108,0.04818645145413442
117.0,3.5618786813537238,3.2245746629770915,5.280957076145267,5.411190287871412,5.499748867198623,7.685062159606913,4.577697728347234,6.581986856460293,4.990581069619482,2.075240542897881,4.526281346494371,2.225304265567239,0.09648221940530709,0.08261048466563717,0.17207815222400288,0.17803324759934977,0.16467915831721192,0.2651398750256359,0.12473005258137004,0.2136369399723053,0.16471247981678638,0.04255227141021484,0.1436324203672218,0.04788357599937614
118.0,3.6982665280551137,3.348046804779285,5.483170136994158,5.618390107368938,5.710339682474792,7.979330784968725,4.752982292406376,6.834017636088042,5.181274001382008,2.1545366516632605,4.6992331212359915,2.310334394699239,0.0962447091049153,0.0821481720067796,0.17364378733525784,0.17976936236715685,0.1650731219795619,0.26819810399096594,0.12432506290681988,0.21523989166687754,0.1667635749633246,0.042096622234679526,0.14508374810614844,0.04745897535780583
119.0,3.8550330601388687,3.4899678042508193,5.715597298623493,5.8565491348712175,5.952396378663526,8.317568190525458,4.954457378199144,7.123706137686718,5.400517301259822,2.245704901516475,4.898079074823743,2.4080951570308256,0.09596940436019422,0.08162043700222052,0.17545084726418084,0.1817750488430797,0.16548554910251967,0.27187182243994207,0.1237904539630741,0.21712407836192713,0.16915914064417406,0.04154475019849113,0.14676744483068374,0.04693953155787227
120.0,3.980917970264307,3.6039316206092074,5.90223836229973,6.047792937453379,6.146770043460196,8.589175814152515,5.116243651550792,7.356328562787425,5.576503259525639,2.318885390555439,5.057692142697861,2.4865674366053754,0.09586319987872974,0.08132024760905163,0.17697776554762348,0.1834596176707727,0.16596490462221924,0.27499268169489344,0.12351604296375815,0.21879055775337028,0.17114249805187068,0.0412036694765144,0.1481845330562316,0.04662503902788185
121.0,3.8730537570257484,3.5062819709568447,5.742315369404055,5.8839260976145376,5.980221387845502,8.356449406836964,4.977617432289442,7.157006539077427,5.42507957339904,2.2559186666989017,4.920356190991183,2.41904749472254,0.09703639099546983,0.0825820142071399,0.17699081790967766,0.18334827271698842,0.16761099873244314,0.27470905984455707,0.1255708716933344,0.21961678723201253,0.17093216364771505,0.04227805483241018,0.14840607755824584,0.04774178676022324
122.0,3.9392228974594685,3.566185002674215,5.840419890167929,5.984449965374042,6.082390411530525,8.499215073096504,5.062657479249189,7.2792803362906175,5.517457458231909,2.2943322925596648,5.004139679985775,2.460238867303963,0.09711243219813966,0.08254142571949138,0.17797535266085918,0.18441791416948716,0.16812175677439342,0.276639251137869,0.12564489499996792,0.22078140979814445,0.17216464543313256,0.04217527304163721,0.1493317635641412,0.04766184671236968
123.0,4.318683816734168,3.9097115973117345,6.403020996773936,6.560925328596946,6.668300269096667,9.317934956685813,5.5503375999772855,7.980485266344714,6.0486377920927366,2.5152137582468823,5.485901540334456,2.697092602055344,0.09709638612901798,0.08198940166042265,0.18248971212919027,0.189370820568054,0.1698996368688033,0.2858181538103794,0.1252614584620171,0.22595980299001178,0.1779790631607283,0.04141539457329973,0.15355110950554338,0.04698293937297114
124.0,4.5557451538484095,4.124323615980688,6.7544958487923665,6.9210678711438,7.034336841370483,9.829415375962402,5.855006923331427,8.41855034685512,6.380359379005719,2.6531540131623546,5.78676134009256,2.845007522948907,0.0980781229893616,0.08253582552549096,0.18686309347251706,0.1940626611180707,0.17318666424587206,0.2952366316972818,0.12661988678629962,0.2320666531609032,0.18347492265121426,0.04146309453262127,0.15782363319090095,0.047137386316840335
125.0,4.631878509116572,4.193247267883388,6.867373638150262,7.036729329751611,7.1518911954528654,9.993679700090134,5.952852899130962,8.559236992433735,6.486704595147878,2.6973756952142045,5.883212706920001,2.892426940823241,0.09839618894165461,0.08271948555784009,0.1883116219733895,0.19562115250290704,0.17410684942068885,0.29866116901764433,0.12679086023652292,0.23410312807442238,0.18552852040893045,0.041325986578602876,0.1593334637946781,0.04702399147537015
126.0,4.688527084169208,4.244531316068566,6.951362659064023,7.12278959656274,7.239359909025488,10.115903919821614,6.025657191752674,8.663917759444113,6.565776833870692,2.7302564152175735,5.954928443364888,2.9276853148813076,0.09866585459461158,0.08288951996905108,0.18935340462409903,0.19673579085868795,0.17474957610714867,0.3009343952012723,0.12695230773416494,0.23548263384320747,0.18684543983306456,0.041304167500349626,0.1603345607741099,0.047024503491747416
127.0,4.506501444195575,4.0797432043800566,6.681485523528265,6.84625704469295,6.958301673771186,9.723167798521597,5.791719304109132,8.327553014448938,6.310640670915782,2.62416278323283,5.72352892638131,2.81391989404672,0.0970074435875162,0.08166341480296262,0.18454646012998738,0.19164204872407867,0.17044747065795096,0.2897274176769993,0.1249062549591061,0.22801386984273206,0.18042336399310455,0.04097279250930087,0.15523813666158556,0.04655865170427401
128.0,3.4013317320809913,3.079231245902544,5.042924943475577,5.167288065550742,5.251854984736525,7.338668172888737,4.37136408056711,6.28531252904599,4.76286781984206,1.9805502245012525,4.319753446986136,2.1237667483296097,0.0992714784895974,0.08552231270805273,0.1732455289420745,0.17902977473954765,0.16876920170076745,0.26669626042397976,0.12934838660906367,0.2166510558884971,0.16551522512578495,0.044940303161759516,0.14501489971162046,0.050363782938799964
129.0,2.8775487055775906,2.605049610201057,4.266347183930185,4.37155918986544,4.443103350616532,6.208560809974898,3.6982023486975257,5.3174151198188815,4.029294140902484,1.675507250184797,3.6544279488970695,1.7966656603128186,0.10100154835698658,0.08845829997486204,0.16664223205231396,0.17168977383663658,0.1688293259892247,0.2542218438336136,0.1335470376162165,0.21086365594674314,0.1568894422865141,0.04832152255312333,0.1389945094125166,0.05351391324009461
130.0,3.9804173085545016,3.6034783711708678,5.901496062770682,6.047032332033402,6.1459969917407475,8.588095589690138,5.115600205495322,7.355403389172521,5.57343673323098,2.317610237890071,5.05491091213924,2.4852000750872647,0.0999173925925404,0.08505448327710054,0.18218828185261113,0.18873354587372604,0.1733124502156853,0.2838592831885876,0.12982894883089266,0.22710435324866768,0.17675090064366974,0.04376152392169748,0.15350648501720024,0.04943012104951501
131.0,4.55568799438719,4.124271869607084,6.75441110138465,6.9209810337260125,7.0342485858937875,9.829292050613484,5.854933464930666,8.418444723651314,6.378780138612565,2.6524973186315877,5.785329025187964,2.844303341484486,0.09973319325376134,0.0840207515549873,0.18934737528135734,0.1966076062978014,0.17602356253505802,0.29920815126563954,0.12885929581844197,0.2354445199744715,0.18621815001099393,0.04200304734868794,0.16015439676800686,0.047754947462524615
