pg_rt_aval,pg_da_aval
5.0224625400109835,10.032869060412668
5.096996167939419,10.032869060412668
12.899112691240386,10.032869060412668
17.403561373698114,10.032869060412668
9.498956130605308,10.032869060412668
5.008762167203167,10.032869060412668
5.317538046525705,10.032869060412668
5.2469960982941855,10.032869060412668
6.431852151543493,10.032869060412668
12.921892907786203,10.032869060412668
11.590434082212404,11.445814349742193
9.773349477600537,11.445814349742193
7.213788127892437,11.445814349742193
6.6936826893190915,11.445814349742193
5.9340516967100525,11.445814349742193
6.065179315408749,11.445814349742193
15.413881272167222,11.445814349742193
16.669665322102233,11.445814349742193
6.7086689127532235,11.445814349742193
6.721687582395349,11.445814349742193
6.698762735267793,11.445814349742193
8.8369598598635,11.445814349742193
13.909062369706325,13.915890679664582
20.30920335088362,13.915890679664582
20.803767686807998,13.915890679664582
20.443956174011024,13.915890679664582
19.318018238420176,13.915890679664582
17.891643849633454,13.915890679664582
10.474109369257608,13.915890679664582
9.91978172330335,13.915890679664582
7.728023603878952,13.915890679664582
14.78984177255767,13.915890679664582
17.68428944288582,13.915890679664582
11.410791541000444,13.915890679664582
12.166180055068017,12.206900406355496
5.873737801124963,12.206900406355496
5.187140491487177,12.206900406355496
9.164475196635683,12.206900406355496
6.776039891532826,12.206900406355496
8.607859346143051,12.206900406355496
10.673047621320052,12.206900406355496
16.928872011947277,12.206900406355496
18.11295507664666,12.206900406355496
11.437953785893534,12.206900406355496
9.521275075982437,12.206900406355496
7.576082646360706,12.206900406355496
10.415499586941381,10.52188034485489
10.834849466836168,10.52188034485489
14.041140446277248,10.52188034485489
14.91522843937926,10.52188034485489
14.583583537018452,10.52188034485489
13.127418325078981,10.52188034485489
12.568775317755335,10.52188034485489
5.705558576455334,10.52188034485489
10.624299249113939,10.52188034485489
9.73489372303908,10.52188034485489
6.63507123697257,10.52188034485489
7.90440233961118,10.52188034485489
7.071962104348955,7.186020969360488
7.95306007582456,7.186020969360488
8.016146833900757,7.186020969360488
8.911513109825961,7.186020969360488
8.841881189829998,7.186020969360488
8.138226504114085,7.186020969360488
4.478835850276036,7.186020969360488
2.21135172397684,7.186020969360488
2.7375929306240776,7.186020969360488
2.639648421843295,7.186020969360488
2.2680769307697077,7.186020969360488
2.2025123372492312,7.186020969360488
2.0706934981008187,2.036667392855607
1.4718579045804978,2.036667392855607
1.210354491486503,2.036667392855607
1.5157210847668359,2.036667392855607
0.8951447747787592,2.036667392855607
1.4462666648005127,2.036667392855607
1.1347786508890463,2.036667392855607
1.6621923861316898,2.036667392855607
1.097509184091614,2.036667392855607
0.5749031518893295,2.036667392855607
0.5017371676598197,2.036667392855607
0.4301536077796097,2.036667392855607
0.3774341648832362,0.37380129240441035
1.1067351562265384,0.37380129240441035
0.6160355298691093,0.37380129240441035
0.748821145362786,0.37380129240441035
0.385972740989688,0.37380129240441035
0.2520297577281339,0.37380129240441035
0.11294630728102453,0.37380129240441035
0.04229407220762005,0.37380129240441035
0,0.37380129240441035
0,0.37380129240441035
0,0.37380129240441035
0,0.37380129240441035
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
